id,class,category,design,rating,audioFile,vibrationFile,target,fold,clip_id,take,ratingCategory
2-139749-A-15,A,water_drops,freqshift,17.5,2-139749-A-15.wav,2-139749-A-15-vib-freqshift.wav,15,2,139749,A,Very Poor
2-139749-A-15,A,water_drops,hapticgen,47,2-139749-A-15.wav,2-139749-A-15-vib-hapticgen.wav,15,2,139749,A,Fair
2-139749-A-15,A,water_drops,percept,7.5,2-139749-A-15.wav,2-139749-A-15-vib-percept.wav,15,2,139749,A,Very Poor
2-139749-A-15,A,water_drops,pitchmatch,54.5,2-139749-A-15.wav,2-139749-A-15-vib-pitchmatch.wav,15,2,139749,A,Fair
2-141563-A-39,A,glass_breaking,freqshift,73,2-141563-A-39.wav,2-141563-A-39-vib-freqshift.wav,39,2,141563,A,Good
2-141563-A-39,A,glass_breaking,hapticgen,40,2-141563-A-39.wav,2-141563-A-39-vib-hapticgen.wav,39,2,141563,A,Fair
2-141563-A-39,A,glass_breaking,percept,40,2-141563-A-39.wav,2-141563-A-39-vib-percept.wav,39,2,141563,A,Fair
2-141563-A-39,A,glass_breaking,pitchmatch,70.5,2-141563-A-39.wav,2-141563-A-39-vib-pitchmatch.wav,39,2,141563,A,Good
2-141584-A-38,A,clock_tick,freqshift,43.5,2-141584-A-38.wav,2-141584-A-38-vib-freqshift.wav,38,2,141584,A,Fair
2-141584-A-38,A,clock_tick,hapticgen,82,2-141584-A-38.wav,2-141584-A-38-vib-hapticgen.wav,38,2,141584,A,Excellent
2-141584-A-38,A,clock_tick,percept,32,2-141584-A-38.wav,2-141584-A-38-vib-percept.wav,38,2,141584,A,Poor
2-141584-A-38,A,clock_tick,pitchmatch,78.5,2-141584-A-38.wav,2-141584-A-38-vib-pitchmatch.wav,38,2,141584,A,Good
2-141682-B-36,B,vacuum_cleaner,freqshift,66.5,2-141682-B-36.wav,2-141682-B-36-vib-freqshift.wav,36,2,141682,B,Good
2-141682-B-36,B,vacuum_cleaner,hapticgen,40.5,2-141682-B-36.wav,2-141682-B-36-vib-hapticgen.wav,36,2,141682,B,Fair
2-141682-B-36,B,vacuum_cleaner,percept,37,2-141682-B-36.wav,2-141682-B-36-vib-percept.wav,36,2,141682,B,Poor
2-141682-B-36,B,vacuum_cleaner,pitchmatch,77.5,2-141682-B-36.wav,2-141682-B-36-vib-pitchmatch.wav,36,2,141682,B,Good
2-144137-A-43,A,car_horn,freqshift,17,2-144137-A-43.wav,2-144137-A-43-vib-freqshift.wav,43,2,144137,A,Very Poor
2-144137-A-43,A,car_horn,hapticgen,93,2-144137-A-43.wav,2-144137-A-43-vib-hapticgen.wav,43,2,144137,A,Excellent
2-144137-A-43,A,car_horn,percept,8,2-144137-A-43.wav,2-144137-A-43-vib-percept.wav,43,2,144137,A,Very Poor
2-144137-A-43,A,car_horn,pitchmatch,3.5,2-144137-A-43.wav,2-144137-A-43-vib-pitchmatch.wav,43,2,144137,A,Very Poor
2-152895-A-31,A,mouse_click,freqshift,11.5,2-152895-A-31.wav,2-152895-A-31-vib-freqshift.wav,31,2,152895,A,Very Poor
2-152895-A-31,A,mouse_click,hapticgen,28,2-152895-A-31.wav,2-152895-A-31-vib-hapticgen.wav,31,2,152895,A,Poor
2-152895-A-31,A,mouse_click,percept,3.5,2-152895-A-31.wav,2-152895-A-31-vib-percept.wav,31,2,152895,A,Very Poor
2-152895-A-31,A,mouse_click,pitchmatch,86.5,2-152895-A-31.wav,2-152895-A-31-vib-pitchmatch.wav,31,2,152895,A,Excellent
2-152964-A-31,A,mouse_click,freqshift,14.5,2-152964-A-31.wav,2-152964-A-31-vib-freqshift.wav,31,2,152964,A,Very Poor
2-152964-A-31,A,mouse_click,hapticgen,56.5,2-152964-A-31.wav,2-152964-A-31-vib-hapticgen.wav,31,2,152964,A,Fair
2-152964-A-31,A,mouse_click,percept,46.5,2-152964-A-31.wav,2-152964-A-31-vib-percept.wav,31,2,152964,A,Fair
2-152964-A-31,A,mouse_click,pitchmatch,66,2-152964-A-31.wav,2-152964-A-31-vib-pitchmatch.wav,31,2,152964,A,Good
2-154688-A-31,A,mouse_click,freqshift,39.5,2-154688-A-31.wav,2-154688-A-31-vib-freqshift.wav,31,2,154688,A,Poor
2-154688-A-31,A,mouse_click,hapticgen,76,2-154688-A-31.wav,2-154688-A-31-vib-hapticgen.wav,31,2,154688,A,Good
2-154688-A-31,A,mouse_click,percept,18.5,2-154688-A-31.wav,2-154688-A-31-vib-percept.wav,31,2,154688,A,Very Poor
2-154688-A-31,A,mouse_click,pitchmatch,78,2-154688-A-31.wav,2-154688-A-31-vib-pitchmatch.wav,31,2,154688,A,Good
2-155801-A-11,A,sea_waves,freqshift,67.5,2-155801-A-11.wav,2-155801-A-11-vib-freqshift.wav,11,2,155801,A,Good
2-155801-A-11,A,sea_waves,hapticgen,48.5,2-155801-A-11.wav,2-155801-A-11-vib-hapticgen.wav,11,2,155801,A,Fair
2-155801-A-11,A,sea_waves,percept,21.5,2-155801-A-11.wav,2-155801-A-11-vib-percept.wav,11,2,155801,A,Poor
2-155801-A-11,A,sea_waves,pitchmatch,63,2-155801-A-11.wav,2-155801-A-11-vib-pitchmatch.wav,11,2,155801,A,Good
2-158746-B-2,B,pig,freqshift,79.5,2-158746-B-2.wav,2-158746-B-2-vib-freqshift.wav,2,2,158746,B,Good
2-158746-B-2,B,pig,hapticgen,74.5,2-158746-B-2.wav,2-158746-B-2-vib-hapticgen.wav,2,2,158746,B,Good
2-158746-B-2,B,pig,percept,42,2-158746-B-2.wav,2-158746-B-2-vib-percept.wav,2,2,158746,B,Fair
2-158746-B-2,B,pig,pitchmatch,71,2-158746-B-2.wav,2-158746-B-2-vib-pitchmatch.wav,2,2,158746,B,Good
2-158746-C-2,C,pig,freqshift,48,2-158746-C-2.wav,2-158746-C-2-vib-freqshift.wav,2,2,158746,C,Fair
2-158746-C-2,C,pig,hapticgen,12.5,2-158746-C-2.wav,2-158746-C-2-vib-hapticgen.wav,2,2,158746,C,Very Poor
2-158746-C-2,C,pig,percept,67.5,2-158746-C-2.wav,2-158746-C-2-vib-percept.wav,2,2,158746,C,Good
2-158746-C-2,C,pig,pitchmatch,37.5,2-158746-C-2.wav,2-158746-C-2-vib-pitchmatch.wav,2,2,158746,C,Poor
2-158746-D-2,D,pig,freqshift,71.5,2-158746-D-2.wav,2-158746-D-2-vib-freqshift.wav,2,2,158746,D,Good
2-158746-D-2,D,pig,hapticgen,86,2-158746-D-2.wav,2-158746-D-2-vib-hapticgen.wav,2,2,158746,D,Excellent
2-158746-D-2,D,pig,percept,2.5,2-158746-D-2.wav,2-158746-D-2-vib-percept.wav,2,2,158746,D,Very Poor
2-158746-D-2,D,pig,pitchmatch,37,2-158746-D-2.wav,2-158746-D-2-vib-pitchmatch.wav,2,2,158746,D,Poor
2-160128-A-7,A,insects,freqshift,64.5,2-160128-A-7.wav,2-160128-A-7-vib-freqshift.wav,7,2,160128,A,Good
2-160128-A-7,A,insects,hapticgen,80,2-160128-A-7.wav,2-160128-A-7-vib-hapticgen.wav,7,2,160128,A,Excellent
2-160128-A-7,A,insects,percept,59.5,2-160128-A-7.wav,2-160128-A-7-vib-percept.wav,7,2,160128,A,Fair
2-160128-A-7,A,insects,pitchmatch,37.5,2-160128-A-7.wav,2-160128-A-7-vib-pitchmatch.wav,7,2,160128,A,Poor
2-160888-A-47,A,airplane,freqshift,39,2-160888-A-47.wav,2-160888-A-47-vib-freqshift.wav,47,2,160888,A,Poor
2-160888-A-47,A,airplane,hapticgen,40,2-160888-A-47.wav,2-160888-A-47-vib-hapticgen.wav,47,2,160888,A,Fair
2-160888-A-47,A,airplane,percept,79.5,2-160888-A-47.wav,2-160888-A-47-vib-percept.wav,47,2,160888,A,Good
2-160888-A-47,A,airplane,pitchmatch,59.5,2-160888-A-47.wav,2-160888-A-47-vib-pitchmatch.wav,47,2,160888,A,Fair
2-165801-A-48,A,fireworks,freqshift,22,2-165801-A-48.wav,2-165801-A-48-vib-freqshift.wav,48,2,165801,A,Poor
2-165801-A-48,A,fireworks,hapticgen,51.5,2-165801-A-48.wav,2-165801-A-48-vib-hapticgen.wav,48,2,165801,A,Fair
2-165801-A-48,A,fireworks,percept,9.5,2-165801-A-48.wav,2-165801-A-48-vib-percept.wav,48,2,165801,A,Very Poor
2-165801-A-48,A,fireworks,pitchmatch,100,2-165801-A-48.wav,2-165801-A-48-vib-pitchmatch.wav,48,2,165801,A,Excellent
2-166644-B-2,B,pig,freqshift,70,2-166644-B-2.wav,2-166644-B-2-vib-freqshift.wav,2,2,166644,B,Good
2-166644-B-2,B,pig,hapticgen,60,2-166644-B-2.wav,2-166644-B-2-vib-hapticgen.wav,2,2,166644,B,Good
2-166644-B-2,B,pig,percept,16,2-166644-B-2.wav,2-166644-B-2-vib-percept.wav,2,2,166644,B,Very Poor
2-166644-B-2,B,pig,pitchmatch,66.5,2-166644-B-2.wav,2-166644-B-2-vib-pitchmatch.wav,2,2,166644,B,Good
2-166644-C-2,C,pig,freqshift,51.5,2-166644-C-2.wav,2-166644-C-2-vib-freqshift.wav,2,2,166644,C,Fair
2-166644-C-2,C,pig,hapticgen,53.5,2-166644-C-2.wav,2-166644-C-2-vib-hapticgen.wav,2,2,166644,C,Fair
2-166644-C-2,C,pig,percept,6,2-166644-C-2.wav,2-166644-C-2-vib-percept.wav,2,2,166644,C,Very Poor
2-166644-C-2,C,pig,pitchmatch,18.5,2-166644-C-2.wav,2-166644-C-2-vib-pitchmatch.wav,2,2,166644,C,Very Poor
2-173559-A-39,A,glass_breaking,freqshift,31.5,2-173559-A-39.wav,2-173559-A-39-vib-freqshift.wav,39,2,173559,A,Poor
2-173559-A-39,A,glass_breaking,hapticgen,39,2-173559-A-39.wav,2-173559-A-39-vib-hapticgen.wav,39,2,173559,A,Poor
2-173559-A-39,A,glass_breaking,percept,6.5,2-173559-A-39.wav,2-173559-A-39-vib-percept.wav,39,2,173559,A,Very Poor
2-173559-A-39,A,glass_breaking,pitchmatch,20,2-173559-A-39.wav,2-173559-A-39-vib-pitchmatch.wav,39,2,173559,A,Poor
2-173618-A-39,A,glass_breaking,freqshift,72.5,2-173618-A-39.wav,2-173618-A-39-vib-freqshift.wav,39,2,173618,A,Good
2-173618-A-39,A,glass_breaking,hapticgen,25,2-173618-A-39.wav,2-173618-A-39-vib-hapticgen.wav,39,2,173618,A,Poor
2-173618-A-39,A,glass_breaking,percept,50,2-173618-A-39.wav,2-173618-A-39-vib-percept.wav,39,2,173618,A,Fair
2-173618-A-39,A,glass_breaking,pitchmatch,48,2-173618-A-39.wav,2-173618-A-39-vib-pitchmatch.wav,39,2,173618,A,Fair
2-182508-A-8,A,sheep,freqshift,60.5,2-182508-A-8.wav,2-182508-A-8-vib-freqshift.wav,8,2,182508,A,Good
2-182508-A-8,A,sheep,hapticgen,85,2-182508-A-8.wav,2-182508-A-8-vib-hapticgen.wav,8,2,182508,A,Excellent
2-182508-A-8,A,sheep,percept,7.5,2-182508-A-8.wav,2-182508-A-8-vib-percept.wav,8,2,182508,A,Very Poor
2-182508-A-8,A,sheep,pitchmatch,7.5,2-182508-A-8.wav,2-182508-A-8-vib-pitchmatch.wav,8,2,182508,A,Very Poor
2-182508-B-8,B,sheep,freqshift,85.5,2-182508-B-8.wav,2-182508-B-8-vib-freqshift.wav,8,2,182508,B,Excellent
2-182508-B-8,B,sheep,hapticgen,63.5,2-182508-B-8.wav,2-182508-B-8-vib-hapticgen.wav,8,2,182508,B,Good
2-182508-B-8,B,sheep,percept,37,2-182508-B-8.wav,2-182508-B-8-vib-percept.wav,8,2,182508,B,Poor
2-182508-B-8,B,sheep,pitchmatch,52,2-182508-B-8.wav,2-182508-B-8-vib-pitchmatch.wav,8,2,182508,B,Fair
2-184077-A-49,A,hand_saw,freqshift,52,2-184077-A-49.wav,2-184077-A-49-vib-freqshift.wav,49,2,184077,A,Fair
2-184077-A-49,A,hand_saw,hapticgen,17,2-184077-A-49.wav,2-184077-A-49-vib-hapticgen.wav,49,2,184077,A,Very Poor
2-184077-A-49,A,hand_saw,percept,37.5,2-184077-A-49.wav,2-184077-A-49-vib-percept.wav,49,2,184077,A,Poor
2-184077-A-49,A,hand_saw,pitchmatch,58,2-184077-A-49.wav,2-184077-A-49-vib-pitchmatch.wav,49,2,184077,A,Fair
2-18766-B-12,B,crackling_fire,freqshift,76.5,2-18766-B-12.wav,2-18766-B-12-vib-freqshift.wav,12,2,18766,B,Good
2-18766-B-12,B,crackling_fire,hapticgen,45.5,2-18766-B-12.wav,2-18766-B-12-vib-hapticgen.wav,12,2,18766,B,Fair
2-18766-B-12,B,crackling_fire,percept,24,2-18766-B-12.wav,2-18766-B-12-vib-percept.wav,12,2,18766,B,Poor
2-18766-B-12,B,crackling_fire,pitchmatch,64,2-18766-B-12.wav,2-18766-B-12-vib-pitchmatch.wav,12,2,18766,B,Good
2-205966-A-16,A,wind,freqshift,69.5,2-205966-A-16.wav,2-205966-A-16-vib-freqshift.wav,16,2,205966,A,Good
2-205966-A-16,A,wind,hapticgen,97.5,2-205966-A-16.wav,2-205966-A-16-vib-hapticgen.wav,16,2,205966,A,Excellent
2-205966-A-16,A,wind,percept,75.5,2-205966-A-16.wav,2-205966-A-16-vib-percept.wav,16,2,205966,A,Good
2-205966-A-16,A,wind,pitchmatch,82.5,2-205966-A-16.wav,2-205966-A-16-vib-pitchmatch.wav,16,2,205966,A,Excellent
2-209471-A-25,A,footsteps,freqshift,51.5,2-209471-A-25.wav,2-209471-A-25-vib-freqshift.wav,25,2,209471,A,Fair
2-209471-A-25,A,footsteps,hapticgen,34.5,2-209471-A-25.wav,2-209471-A-25-vib-hapticgen.wav,25,2,209471,A,Poor
2-209471-A-25,A,footsteps,percept,12.5,2-209471-A-25.wav,2-209471-A-25-vib-percept.wav,25,2,209471,A,Very Poor
2-209471-A-25,A,footsteps,pitchmatch,41.5,2-209471-A-25.wav,2-209471-A-25-vib-pitchmatch.wav,25,2,209471,A,Fair
2-209472-A-25,A,footsteps,freqshift,35,2-209472-A-25.wav,2-209472-A-25-vib-freqshift.wav,25,2,209472,A,Poor
2-209472-A-25,A,footsteps,hapticgen,25,2-209472-A-25.wav,2-209472-A-25-vib-hapticgen.wav,25,2,209472,A,Poor
2-209472-A-25,A,footsteps,percept,18.5,2-209472-A-25.wav,2-209472-A-25-vib-percept.wav,25,2,209472,A,Very Poor
2-209472-A-25,A,footsteps,pitchmatch,85,2-209472-A-25.wav,2-209472-A-25-vib-pitchmatch.wav,25,2,209472,A,Excellent
2-209476-A-25,A,footsteps,freqshift,5,2-209476-A-25.wav,2-209476-A-25-vib-freqshift.wav,25,2,209476,A,Very Poor
2-209476-A-25,A,footsteps,hapticgen,77.5,2-209476-A-25.wav,2-209476-A-25-vib-hapticgen.wav,25,2,209476,A,Good
2-209476-A-25,A,footsteps,percept,0,2-209476-A-25.wav,2-209476-A-25-vib-percept.wav,25,2,209476,A,Very Poor
2-209476-A-25,A,footsteps,pitchmatch,80.5,2-209476-A-25.wav,2-209476-A-25-vib-pitchmatch.wav,25,2,209476,A,Excellent
2-250710-A-39,A,glass_breaking,freqshift,62.5,2-250710-A-39.wav,2-250710-A-39-vib-freqshift.wav,39,2,250710,A,Good
2-250710-A-39,A,glass_breaking,hapticgen,55.5,2-250710-A-39.wav,2-250710-A-39-vib-hapticgen.wav,39,2,250710,A,Fair
2-250710-A-39,A,glass_breaking,percept,55,2-250710-A-39.wav,2-250710-A-39-vib-percept.wav,39,2,250710,A,Fair
2-250710-A-39,A,glass_breaking,pitchmatch,19,2-250710-A-39.wav,2-250710-A-39-vib-pitchmatch.wav,39,2,250710,A,Very Poor
2-25292-A-22,A,clapping,freqshift,50,2-25292-A-22.wav,2-25292-A-22-vib-freqshift.wav,22,2,25292,A,Fair
2-25292-A-22,A,clapping,hapticgen,40.5,2-25292-A-22.wav,2-25292-A-22-vib-hapticgen.wav,22,2,25292,A,Fair
2-25292-A-22,A,clapping,percept,46.5,2-25292-A-22.wav,2-25292-A-22-vib-percept.wav,22,2,25292,A,Fair
2-25292-A-22,A,clapping,pitchmatch,95,2-25292-A-22.wav,2-25292-A-22-vib-pitchmatch.wav,22,2,25292,A,Excellent
2-25293-A-22,A,clapping,freqshift,85,2-25293-A-22.wav,2-25293-A-22-vib-freqshift.wav,22,2,25293,A,Excellent
2-25293-A-22,A,clapping,hapticgen,76.5,2-25293-A-22.wav,2-25293-A-22-vib-hapticgen.wav,22,2,25293,A,Good
2-25293-A-22,A,clapping,percept,23.5,2-25293-A-22.wav,2-25293-A-22-vib-percept.wav,22,2,25293,A,Poor
2-25293-A-22,A,clapping,pitchmatch,77.5,2-25293-A-22.wav,2-25293-A-22-vib-pitchmatch.wav,22,2,25293,A,Good
2-28314-A-12,A,crackling_fire,freqshift,45,2-28314-A-12.wav,2-28314-A-12-vib-freqshift.wav,12,2,28314,A,Fair
2-28314-A-12,A,crackling_fire,hapticgen,79.5,2-28314-A-12.wav,2-28314-A-12-vib-hapticgen.wav,12,2,28314,A,Good
2-28314-A-12,A,crackling_fire,percept,23.5,2-28314-A-12.wav,2-28314-A-12-vib-percept.wav,12,2,28314,A,Poor
2-28314-A-12,A,crackling_fire,pitchmatch,80,2-28314-A-12.wav,2-28314-A-12-vib-pitchmatch.wav,12,2,28314,A,Excellent
2-32515-A-4,A,frog,freqshift,18.5,2-32515-A-4.wav,2-32515-A-4-vib-freqshift.wav,4,2,32515,A,Very Poor
2-32515-A-4,A,frog,hapticgen,42,2-32515-A-4.wav,2-32515-A-4-vib-hapticgen.wav,4,2,32515,A,Fair
2-32515-A-4,A,frog,percept,42,2-32515-A-4.wav,2-32515-A-4-vib-percept.wav,4,2,32515,A,Fair
2-32515-A-4,A,frog,pitchmatch,93,2-32515-A-4.wav,2-32515-A-4-vib-pitchmatch.wav,4,2,32515,A,Excellent
2-32834-A-4,A,frog,freqshift,60.5,2-32834-A-4.wav,2-32834-A-4-vib-freqshift.wav,4,2,32834,A,Good
2-32834-A-4,A,frog,hapticgen,53,2-32834-A-4.wav,2-32834-A-4-vib-hapticgen.wav,4,2,32834,A,Fair
2-32834-A-4,A,frog,percept,41.5,2-32834-A-4.wav,2-32834-A-4-vib-percept.wav,4,2,32834,A,Fair
2-32834-A-4,A,frog,pitchmatch,95,2-32834-A-4.wav,2-32834-A-4-vib-pitchmatch.wav,4,2,32834,A,Excellent
2-37806-A-40,A,helicopter,freqshift,65,2-37806-A-40.wav,2-37806-A-40-vib-freqshift.wav,40,2,37806,A,Good
2-37806-A-40,A,helicopter,hapticgen,26,2-37806-A-40.wav,2-37806-A-40-vib-hapticgen.wav,40,2,37806,A,Poor
2-37806-A-40,A,helicopter,percept,62.5,2-37806-A-40.wav,2-37806-A-40-vib-percept.wav,40,2,37806,A,Good
2-37806-A-40,A,helicopter,pitchmatch,51,2-37806-A-40.wav,2-37806-A-40-vib-pitchmatch.wav,40,2,37806,A,Fair
2-37806-B-40,B,helicopter,freqshift,51.5,2-37806-B-40.wav,2-37806-B-40-vib-freqshift.wav,40,2,37806,B,Fair
2-37806-B-40,B,helicopter,hapticgen,9.5,2-37806-B-40.wav,2-37806-B-40-vib-hapticgen.wav,40,2,37806,B,Very Poor
2-37806-B-40,B,helicopter,percept,48.5,2-37806-B-40.wav,2-37806-B-40-vib-percept.wav,40,2,37806,B,Fair
2-37806-B-40,B,helicopter,pitchmatch,42.5,2-37806-B-40.wav,2-37806-B-40-vib-pitchmatch.wav,40,2,37806,B,Fair
2-37806-C-40,C,helicopter,freqshift,63.5,2-37806-C-40.wav,2-37806-C-40-vib-freqshift.wav,40,2,37806,C,Good
2-37806-C-40,C,helicopter,hapticgen,25,2-37806-C-40.wav,2-37806-C-40-vib-hapticgen.wav,40,2,37806,C,Poor
2-37806-C-40,C,helicopter,percept,81.5,2-37806-C-40.wav,2-37806-C-40-vib-percept.wav,40,2,37806,C,Excellent
2-37806-C-40,C,helicopter,pitchmatch,56,2-37806-C-40.wav,2-37806-C-40-vib-pitchmatch.wav,40,2,37806,C,Fair
2-37870-A-2,A,pig,freqshift,41,2-37870-A-2.wav,2-37870-A-2-vib-freqshift.wav,2,2,37870,A,Fair
2-37870-A-2,A,pig,hapticgen,94.5,2-37870-A-2.wav,2-37870-A-2-vib-hapticgen.wav,2,2,37870,A,Excellent
2-37870-A-2,A,pig,percept,19,2-37870-A-2.wav,2-37870-A-2-vib-percept.wav,2,2,37870,A,Very Poor
2-37870-A-2,A,pig,pitchmatch,76,2-37870-A-2.wav,2-37870-A-2-vib-pitchmatch.wav,2,2,37870,A,Good
2-43802-A-42,A,siren,freqshift,69,2-43802-A-42.wav,2-43802-A-42-vib-freqshift.wav,42,2,43802,A,Good
2-43802-A-42,A,siren,hapticgen,75.5,2-43802-A-42.wav,2-43802-A-42-vib-hapticgen.wav,42,2,43802,A,Good
2-43802-A-42,A,siren,percept,24,2-43802-A-42.wav,2-43802-A-42-vib-percept.wav,42,2,43802,A,Poor
2-43802-A-42,A,siren,pitchmatch,72.5,2-43802-A-42.wav,2-43802-A-42-vib-pitchmatch.wav,42,2,43802,A,Good
2-43806-A-42,A,siren,freqshift,75.5,2-43806-A-42.wav,2-43806-A-42-vib-freqshift.wav,42,2,43806,A,Good
2-43806-A-42,A,siren,hapticgen,50.5,2-43806-A-42.wav,2-43806-A-42-vib-hapticgen.wav,42,2,43806,A,Fair
2-43806-A-42,A,siren,percept,32,2-43806-A-42.wav,2-43806-A-42-vib-percept.wav,42,2,43806,A,Poor
2-43806-A-42,A,siren,pitchmatch,44,2-43806-A-42.wav,2-43806-A-42-vib-pitchmatch.wav,42,2,43806,A,Fair
2-50665-A-20,A,crying_baby,freqshift,92.5,2-50665-A-20.wav,2-50665-A-20-vib-freqshift.wav,20,2,50665,A,Excellent
2-50665-A-20,A,crying_baby,hapticgen,82,2-50665-A-20.wav,2-50665-A-20-vib-hapticgen.wav,20,2,50665,A,Excellent
2-50665-A-20,A,crying_baby,percept,34.5,2-50665-A-20.wav,2-50665-A-20-vib-percept.wav,20,2,50665,A,Poor
2-50665-A-20,A,crying_baby,pitchmatch,49,2-50665-A-20.wav,2-50665-A-20-vib-pitchmatch.wav,20,2,50665,A,Fair
2-50666-A-20,A,crying_baby,freqshift,50,2-50666-A-20.wav,2-50666-A-20-vib-freqshift.wav,20,2,50666,A,Fair
2-50666-A-20,A,crying_baby,hapticgen,32.5,2-50666-A-20.wav,2-50666-A-20-vib-hapticgen.wav,20,2,50666,A,Poor
2-50666-A-20,A,crying_baby,percept,35,2-50666-A-20.wav,2-50666-A-20-vib-percept.wav,20,2,50666,A,Poor
2-50666-A-20,A,crying_baby,pitchmatch,77.5,2-50666-A-20.wav,2-50666-A-20-vib-pitchmatch.wav,20,2,50666,A,Good
2-50667-A-41,A,chainsaw,freqshift,73,2-50667-A-41.wav,2-50667-A-41-vib-freqshift.wav,41,2,50667,A,Good
2-50667-A-41,A,chainsaw,hapticgen,73.5,2-50667-A-41.wav,2-50667-A-41-vib-hapticgen.wav,41,2,50667,A,Good
2-50667-A-41,A,chainsaw,percept,7.5,2-50667-A-41.wav,2-50667-A-41-vib-percept.wav,41,2,50667,A,Very Poor
2-50667-A-41,A,chainsaw,pitchmatch,97,2-50667-A-41.wav,2-50667-A-41-vib-pitchmatch.wav,41,2,50667,A,Excellent
2-50667-B-41,B,chainsaw,freqshift,90,2-50667-B-41.wav,2-50667-B-41-vib-freqshift.wav,41,2,50667,B,Excellent
2-50667-B-41,B,chainsaw,hapticgen,37,2-50667-B-41.wav,2-50667-B-41-vib-hapticgen.wav,41,2,50667,B,Poor
2-50667-B-41,B,chainsaw,percept,45,2-50667-B-41.wav,2-50667-B-41-vib-percept.wav,41,2,50667,B,Fair
2-50667-B-41,B,chainsaw,pitchmatch,54,2-50667-B-41.wav,2-50667-B-41-vib-pitchmatch.wav,41,2,50667,B,Fair
2-50668-A-41,A,chainsaw,freqshift,95,2-50668-A-41.wav,2-50668-A-41-vib-freqshift.wav,41,2,50668,A,Excellent
2-50668-A-41,A,chainsaw,hapticgen,35.5,2-50668-A-41.wav,2-50668-A-41-vib-hapticgen.wav,41,2,50668,A,Poor
2-50668-A-41,A,chainsaw,percept,35,2-50668-A-41.wav,2-50668-A-41-vib-percept.wav,41,2,50668,A,Poor
2-50668-A-41,A,chainsaw,pitchmatch,41,2-50668-A-41.wav,2-50668-A-41-vib-pitchmatch.wav,41,2,50668,A,Fair
2-50774-A-23,A,breathing,freqshift,100,2-50774-A-23.wav,2-50774-A-23-vib-freqshift.wav,23,2,50774,A,Excellent
2-50774-A-23,A,breathing,hapticgen,2,2-50774-A-23.wav,2-50774-A-23-vib-hapticgen.wav,23,2,50774,A,Very Poor
2-50774-A-23,A,breathing,percept,0,2-50774-A-23.wav,2-50774-A-23-vib-percept.wav,23,2,50774,A,Very Poor
2-50774-A-23,A,breathing,pitchmatch,40.5,2-50774-A-23.wav,2-50774-A-23-vib-pitchmatch.wav,23,2,50774,A,Fair
2-51173-A-35,A,washing_machine,freqshift,75,2-51173-A-35.wav,2-51173-A-35-vib-freqshift.wav,35,2,51173,A,Good
2-51173-A-35,A,washing_machine,hapticgen,67.5,2-51173-A-35.wav,2-51173-A-35-vib-hapticgen.wav,35,2,51173,A,Good
2-51173-A-35,A,washing_machine,percept,7,2-51173-A-35.wav,2-51173-A-35-vib-percept.wav,35,2,51173,A,Very Poor
2-51173-A-35,A,washing_machine,pitchmatch,80.5,2-51173-A-35.wav,2-51173-A-35-vib-pitchmatch.wav,35,2,51173,A,Excellent
2-52001-A-28,A,snoring,freqshift,38,2-52001-A-28.wav,2-52001-A-28-vib-freqshift.wav,28,2,52001,A,Poor
2-52001-A-28,A,snoring,hapticgen,75,2-52001-A-28.wav,2-52001-A-28-vib-hapticgen.wav,28,2,52001,A,Good
2-52001-A-28,A,snoring,percept,14,2-52001-A-28.wav,2-52001-A-28-vib-percept.wav,28,2,52001,A,Very Poor
2-52001-A-28,A,snoring,pitchmatch,97,2-52001-A-28.wav,2-52001-A-28-vib-pitchmatch.wav,28,2,52001,A,Excellent
2-52085-B-4,B,frog,freqshift,82.5,2-52085-B-4.wav,2-52085-B-4-vib-freqshift.wav,4,2,52085,B,Excellent
2-52085-B-4,B,frog,hapticgen,83.5,2-52085-B-4.wav,2-52085-B-4-vib-hapticgen.wav,4,2,52085,B,Excellent
2-52085-B-4,B,frog,percept,5,2-52085-B-4.wav,2-52085-B-4-vib-percept.wav,4,2,52085,B,Very Poor
2-52085-B-4,B,frog,pitchmatch,54,2-52085-B-4.wav,2-52085-B-4-vib-pitchmatch.wav,4,2,52085,B,Fair
2-54086-A-43,A,car_horn,freqshift,15.5,2-54086-A-43.wav,2-54086-A-43-vib-freqshift.wav,43,2,54086,A,Very Poor
2-54086-A-43,A,car_horn,hapticgen,68,2-54086-A-43.wav,2-54086-A-43-vib-hapticgen.wav,43,2,54086,A,Good
2-54086-A-43,A,car_horn,percept,16,2-54086-A-43.wav,2-54086-A-43-vib-percept.wav,43,2,54086,A,Very Poor
2-54086-A-43,A,car_horn,pitchmatch,83.5,2-54086-A-43.wav,2-54086-A-43-vib-pitchmatch.wav,43,2,54086,A,Excellent
2-54961-A-23,A,breathing,freqshift,64,2-54961-A-23.wav,2-54961-A-23-vib-freqshift.wav,23,2,54961,A,Good
2-54961-A-23,A,breathing,hapticgen,54,2-54961-A-23.wav,2-54961-A-23-vib-hapticgen.wav,23,2,54961,A,Fair
2-54961-A-23,A,breathing,percept,30.5,2-54961-A-23.wav,2-54961-A-23-vib-percept.wav,23,2,54961,A,Poor
2-54961-A-23,A,breathing,pitchmatch,55.5,2-54961-A-23.wav,2-54961-A-23-vib-pitchmatch.wav,23,2,54961,A,Fair
