filename,soundname,fold,target,category,clip_id,take,file_type,file_path,rating_freqshift,rating_hapticgen,rating_percept,rating_pitchmatch,best_algorithm,best_algorithm_name,best_rating
1-53501-A-32.wav,Keyboard_Typing_2,1,32,keyboard_typing,53501,A,audio,audio_vibration/audio/1-53501-A-32.wav,46.5,49.5,5.5,85.5,rating_pitchmatch,pitchmatch,85.5
1-53663-A-24.wav,Coughing_4,1,24,coughing,53663,A,audio,audio_vibration/audio/1-53663-A-24.wav,96.5,46.5,51.5,99.5,rating_pitchmatch,pitchmatch,99.5
1-54065-B-45.wav,Train_20,1,45,train,54065,B,audio,audio_vibration/audio/1-54065-B-45.wav,49.0,61.5,33.5,64.5,rating_pitchmatch,pitchmatch,64.5
1-54084-A-42.wav,Siren_13,1,42,siren,54084,A,audio,audio_vibration/audio/1-54084-A-42.wav,78.5,57.5,0.0,60.5,rating_freqshift,freqshift,78.5
1-54747-A-46.wav,Church_Bells_1,1,46,church_bells,54747,A,audio,audio_vibration/audio/1-54747-A-46.wav,76.5,43.5,35.0,76.5,rating_freqshift,freqshift,76.5
1-54752-A-18.wav,Toilet_Flush_14,1,18,toilet_flush,54752,A,audio,audio_vibration/audio/1-54752-A-18.wav,35.5,87.5,20.5,29.0,rating_hapticgen,hapticgen,87.5
1-56233-A-9.wav,Crow_8,1,9,crow,56233,A,audio,audio_vibration/audio/1-56233-A-9.wav,94.0,89.5,18.5,39.5,rating_freqshift,freqshift,94.0
1-56270-A-29.wav,Drinking_Sipping_19,1,29,drinking_sipping,56270,A,audio,audio_vibration/audio/1-56270-A-29.wav,20.5,80.0,23.0,81.0,rating_pitchmatch,pitchmatch,81.0
1-56380-B-5.wav,Cat_20,1,5,cat,56380,B,audio,audio_vibration/audio/1-56380-B-5.wav,74.5,65.5,12.5,44.5,rating_freqshift,freqshift,74.5
1-57163-A-38.wav,Clock_Tick_7,1,38,clock_tick,57163,A,audio,audio_vibration/audio/1-57163-A-38.wav,83.5,84.0,59.0,58.5,rating_hapticgen,hapticgen,84.0
1-57316-A-13.wav,Crickets_15,1,13,crickets,57316,A,audio,audio_vibration/audio/1-57316-A-13.wav,38.0,92.0,13.0,75.0,rating_hapticgen,hapticgen,92.0
1-57795-A-8.wav,Sheep_15,1,8,sheep,57795,A,audio,audio_vibration/audio/1-57795-A-8.wav,12.0,81.5,2.0,66.0,rating_hapticgen,hapticgen,81.5
1-58277-A-3.wav,Cow_3,1,3,cow,58277,A,audio,audio_vibration/audio/1-58277-A-3.wav,31.0,43.5,28.0,67.5,rating_pitchmatch,pitchmatch,67.5
1-58792-A-24.wav,Coughing_10,1,24,coughing,58792,A,audio,audio_vibration/audio/1-58792-A-24.wav,82.5,35.0,45.0,86.0,rating_pitchmatch,pitchmatch,86.0
1-58846-A-34.wav,Can_Opening_1,1,34,can_opening,58846,A,audio,audio_vibration/audio/1-58846-A-34.wav,59.5,56.5,44.5,72.5,rating_pitchmatch,pitchmatch,72.5
1-58923-B-27.wav,Brushing_Teeth_16,1,27,brushing_teeth,58923,B,audio,audio_vibration/audio/1-58923-B-27.wav,34.5,68.5,10.5,58.0,rating_hapticgen,hapticgen,68.5
1-59102-A-13.wav,Crickets_16,1,13,crickets,59102,A,audio,audio_vibration/audio/1-59102-A-13.wav,47.0,38.0,0.5,33.5,rating_freqshift,freqshift,47.0
1-5996-A-6.wav,Hen_7,1,6,hen,5996,A,audio,audio_vibration/audio/1-5996-A-6.wav,84.0,74.5,54.5,73.5,rating_freqshift,freqshift,84.0
1-61221-A-17.wav,Pouring_Water_5,1,17,pouring_water,61221,A,audio,audio_vibration/audio/1-61221-A-17.wav,100.0,54.0,45.5,42.5,rating_freqshift,freqshift,100.0
1-61261-A-44.wav,Engine_6,1,44,engine,61261,A,audio,audio_vibration/audio/1-61261-A-44.wav,97.0,62.5,75.0,64.0,rating_freqshift,freqshift,97.0
1-61534-A-27.wav,Brushing_Teeth_3,1,27,brushing_teeth,61534,A,audio,audio_vibration/audio/1-61534-A-27.wav,79.0,80.5,4.0,80.0,rating_hapticgen,hapticgen,80.5
1-62509-A-45.wav,Train_12,1,45,train,62509,A,audio,audio_vibration/audio/1-62509-A-45.wav,52.0,57.0,46.5,56.0,rating_hapticgen,hapticgen,57.0
1-62849-A-38.wav,Clock_Tick_11,1,38,clock_tick,62849,A,audio,audio_vibration/audio/1-62849-A-38.wav,25.5,75.5,15.0,80.0,rating_pitchmatch,pitchmatch,80.0
1-63679-A-24.wav,Coughing_16,1,24,coughing,63679,A,audio,audio_vibration/audio/1-63679-A-24.wav,100.0,79.5,89.0,72.0,rating_freqshift,freqshift,100.0
1-63871-A-10.wav,Rain_6,1,10,rain,63871,A,audio,audio_vibration/audio/1-63871-A-10.wav,67.5,59.0,17.5,83.0,rating_pitchmatch,pitchmatch,83.0
1-64473-A-45.wav,Train_3,1,45,train,64473,A,audio,audio_vibration/audio/1-64473-A-45.wav,90.0,40.0,44.5,78.5,rating_freqshift,freqshift,90.0
1-67033-A-37.wav,Clock_Alarm_2,1,37,clock_alarm,67033,A,audio,audio_vibration/audio/1-67033-A-37.wav,0.0,63.0,34.0,61.5,rating_hapticgen,hapticgen,63.0
1-67432-A-27.wav,Brushing_Teeth_11,1,27,brushing_teeth,67432,A,audio,audio_vibration/audio/1-67432-A-27.wav,25.0,10.0,4.5,92.0,rating_pitchmatch,pitchmatch,92.0
1-68628-A-27.wav,Brushing_Teeth_20,1,27,brushing_teeth,68628,A,audio,audio_vibration/audio/1-68628-A-27.wav,72.0,74.5,18.5,63.5,rating_hapticgen,hapticgen,74.5
1-68670-A-34.wav,Can_Opening_12,1,34,can_opening,68670,A,audio,audio_vibration/audio/1-68670-A-34.wav,77.5,92.0,17.5,58.0,rating_hapticgen,hapticgen,92.0
1-68734-A-34.wav,Can_Opening_8,1,34,can_opening,68734,A,audio,audio_vibration/audio/1-68734-A-34.wav,44.5,76.5,68.5,79.5,rating_pitchmatch,pitchmatch,79.5
1-69165-A-34.wav,Can_Opening_18,1,34,can_opening,69165,A,audio,audio_vibration/audio/1-69165-A-34.wav,49.0,42.5,35.5,22.5,rating_freqshift,freqshift,49.0
1-69422-A-3.wav,Cow_7,1,3,cow,69422,A,audio,audio_vibration/audio/1-69422-A-3.wav,70.0,62.0,4.0,52.5,rating_freqshift,freqshift,70.0
1-69760-A-16.wav,Wind_4,1,16,wind,69760,A,audio,audio_vibration/audio/1-69760-A-16.wav,82.5,59.5,71.5,72.5,rating_freqshift,freqshift,82.5
1-72195-B-37.wav,Clock_Alarm_3,1,37,clock_alarm,72195,B,audio,audio_vibration/audio/1-72195-B-37.wav,10.0,99.0,54.5,61.5,rating_hapticgen,hapticgen,99.0
1-72229-A-6.wav,Hen_13,1,6,hen,72229,A,audio,audio_vibration/audio/1-72229-A-6.wav,92.5,85.0,15.0,50.0,rating_freqshift,freqshift,92.5
1-72695-A-26.wav,Laughing_18,1,26,laughing,72695,A,audio,audio_vibration/audio/1-72695-A-26.wav,35.0,85.0,2.5,70.0,rating_hapticgen,hapticgen,85.0
1-73585-A-7.wav,Insects_14,1,7,insects,73585,A,audio,audio_vibration/audio/1-73585-A-7.wav,90.5,75.5,25.0,32.5,rating_freqshift,freqshift,90.5
1-75162-A-9.wav,Crow_9,1,9,crow,75162,A,audio,audio_vibration/audio/1-75162-A-9.wav,75.0,88.0,20.0,45.0,rating_hapticgen,hapticgen,88.0
1-75189-A-7.wav,Insects_9,1,7,insects,75189,A,audio,audio_vibration/audio/1-75189-A-7.wav,4.5,50.0,3.0,84.5,rating_pitchmatch,pitchmatch,84.5
1-76831-B-42.wav,Siren_19,1,42,siren,76831,B,audio,audio_vibration/audio/1-76831-B-42.wav,68.0,6.5,12.0,83.5,rating_pitchmatch,pitchmatch,83.5
1-76831-C-42.wav,Siren_8,1,42,siren,76831,C,audio,audio_vibration/audio/1-76831-C-42.wav,71.0,13.5,38.0,37.5,rating_freqshift,freqshift,71.0
1-76831-D-42.wav,Siren_15,1,42,siren,76831,D,audio,audio_vibration/audio/1-76831-D-42.wav,50.0,65.0,50.0,50.5,rating_hapticgen,hapticgen,65.0
1-77160-A-3.wav,Cow_9,1,3,cow,77160,A,audio,audio_vibration/audio/1-77160-A-3.wav,78.0,80.5,8.0,18.5,rating_hapticgen,hapticgen,80.5
1-77241-A-3.wav,Cow_16,1,3,cow,77241,A,audio,audio_vibration/audio/1-77241-A-3.wav,34.5,83.0,3.0,12.0,rating_hapticgen,hapticgen,83.0
1-79220-A-17.wav,Pouring_Water_12,1,17,pouring_water,79220,A,audio,audio_vibration/audio/1-79220-A-17.wav,78.5,67.5,43.5,86.5,rating_pitchmatch,pitchmatch,86.5
1-7973-A-7.wav,Insects_8,1,7,insects,7973,A,audio,audio_vibration/audio/1-7973-A-7.wav,83.0,67.5,75.0,58.0,rating_freqshift,freqshift,83.0
1-7974-B-49.wav,Hand_Saw_8,1,49,hand_saw,7974,B,audio,audio_vibration/audio/1-7974-B-49.wav,85.0,51.0,15.5,92.5,rating_pitchmatch,pitchmatch,92.5
1-80841-A-13.wav,Crickets_9,1,13,crickets,80841,A,audio,audio_vibration/audio/1-80841-A-13.wav,0.0,41.5,14.0,44.5,rating_pitchmatch,pitchmatch,44.5
1-81001-A-30.wav,Door_Wood_Knock_15,1,30,door_wood_knock,81001,A,audio,audio_vibration/audio/1-81001-A-30.wav,76.5,50.0,23.0,84.5,rating_pitchmatch,pitchmatch,84.5
1-81001-B-30.wav,Door_Wood_Knock_2,1,30,door_wood_knock,81001,B,audio,audio_vibration/audio/1-81001-B-30.wav,84.0,41.5,37.0,86.5,rating_pitchmatch,pitchmatch,86.5
1-81269-A-3.wav,Cow_12,1,3,cow,81269,A,audio,audio_vibration/audio/1-81269-A-3.wav,84.5,69.0,20.5,33.0,rating_freqshift,freqshift,84.5
1-81851-A-31.wav,Mouse_Click_9,1,31,mouse_click,81851,A,audio,audio_vibration/audio/1-81851-A-31.wav,25.0,100.0,0.0,92.5,rating_hapticgen,hapticgen,100.0
1-81883-A-21.wav,Sneezing_19,1,21,sneezing,81883,A,audio,audio_vibration/audio/1-81883-A-21.wav,59.5,12.0,0.5,34.5,rating_freqshift,freqshift,59.5
1-84393-A-32.wav,Keyboard_Typing_12,1,32,keyboard_typing,84393,A,audio,audio_vibration/audio/1-84393-A-32.wav,85.5,59.0,1.5,45.5,rating_freqshift,freqshift,85.5
1-84536-A-39.wav,Glass_Breaking_16,1,39,glass_breaking,84536,A,audio,audio_vibration/audio/1-84536-A-39.wav,67.5,47.0,83.0,48.5,rating_percept,percept,83.0
1-84704-A-39.wav,Glass_Breaking_19,1,39,glass_breaking,84704,A,audio,audio_vibration/audio/1-84704-A-39.wav,47.5,65.0,3.5,60.5,rating_hapticgen,hapticgen,65.0
1-85909-A-29.wav,Drinking_Sipping_18,1,29,drinking_sipping,85909,A,audio,audio_vibration/audio/1-85909-A-29.wav,68.5,39.5,32.0,96.5,rating_pitchmatch,pitchmatch,96.5
1-87565-A-29.wav,Drinking_Sipping_16,1,29,drinking_sipping,87565,A,audio,audio_vibration/audio/1-87565-A-29.wav,25.0,12.5,58.0,40.0,rating_percept,percept,58.0
1-88409-A-45.wav,Train_13,1,45,train,88409,A,audio,audio_vibration/audio/1-88409-A-45.wav,30.5,36.5,24.5,78.0,rating_pitchmatch,pitchmatch,78.0
1-91359-A-11.wav,Sea_Waves_20,1,11,sea_waves,91359,A,audio,audio_vibration/audio/1-91359-A-11.wav,58.5,83.5,3.0,7.5,rating_hapticgen,hapticgen,83.5
1-94036-A-22.wav,Clapping_2,1,22,clapping,94036,A,audio,audio_vibration/audio/1-94036-A-22.wav,68.5,71.0,18.0,67.5,rating_hapticgen,hapticgen,71.0
1-95563-A-31.wav,Mouse_Click_15,1,31,mouse_click,95563,A,audio,audio_vibration/audio/1-95563-A-31.wav,44.0,8.5,0.0,64.5,rating_pitchmatch,pitchmatch,64.5
1-96890-A-37.wav,Clock_Alarm_18,1,37,clock_alarm,96890,A,audio,audio_vibration/audio/1-96890-A-37.wav,58.5,92.5,90.0,100.0,rating_pitchmatch,pitchmatch,100.0
1-96950-A-9.wav,Crow_5,1,9,crow,96950,A,audio,audio_vibration/audio/1-96950-A-9.wav,66.0,80.0,18.5,39.5,rating_hapticgen,hapticgen,80.0
1-97392-A-0.wav,Dog_3,1,0,dog,97392,A,audio,audio_vibration/audio/1-97392-A-0.wav,81.5,65.0,36.0,73.0,rating_freqshift,freqshift,81.5
1-977-A-39.wav,Glass_Breaking_10,1,39,glass_breaking,977,A,audio,audio_vibration/audio/1-977-A-39.wav,77.0,53.0,61.0,62.5,rating_freqshift,freqshift,77.0
1-9886-A-49.wav,Hand_Saw_19,1,49,hand_saw,9886,A,audio,audio_vibration/audio/1-9886-A-49.wav,72.5,41.5,14.5,74.5,rating_pitchmatch,pitchmatch,74.5
1-9887-A-49.wav,Hand_Saw_18,1,49,hand_saw,9887,A,audio,audio_vibration/audio/1-9887-A-49.wav,45.5,100.0,3.5,27.5,rating_hapticgen,hapticgen,100.0
2-100648-A-43.wav,Car_Horn_19,2,43,car_horn,100648,A,audio,audio_vibration/audio/2-100648-A-43.wav,18.0,20.0,49.0,42.5,rating_percept,percept,49.0
2-100786-A-1.wav,Rooster_8,2,1,rooster,100786,A,audio,audio_vibration/audio/2-100786-A-1.wav,88.0,50.0,11.0,58.0,rating_freqshift,freqshift,88.0
2-102414-C-17.wav,Pouring_Water_7,2,17,pouring_water,102414,C,audio,audio_vibration/audio/2-102414-C-17.wav,53.0,63.5,38.5,81.0,rating_pitchmatch,pitchmatch,81.0
2-102414-E-17.wav,Pouring_Water_3,2,17,pouring_water,102414,E,audio,audio_vibration/audio/2-102414-E-17.wav,79.0,54.5,57.0,49.0,rating_freqshift,freqshift,79.0
2-102435-A-37.wav,Clock_Alarm_5,2,37,clock_alarm,102435,A,audio,audio_vibration/audio/2-102435-A-37.wav,30.0,62.5,50.0,50.0,rating_hapticgen,hapticgen,62.5
2-102568-A-35.wav,Washing_Machine_2,2,35,washing_machine,102568,A,audio,audio_vibration/audio/2-102568-A-35.wav,17.5,67.5,6.0,94.0,rating_pitchmatch,pitchmatch,94.0
2-102581-B-29.wav,Drinking_Sipping_1,2,29,drinking_sipping,102581,B,audio,audio_vibration/audio/2-102581-B-29.wav,59.0,54.0,19.0,77.5,rating_pitchmatch,pitchmatch,77.5
2-103426-A-3.wav,Cow_4,2,3,cow,103426,A,audio,audio_vibration/audio/2-103426-A-3.wav,83.0,91.0,4.0,25.5,rating_hapticgen,hapticgen,91.0
2-104105-A-19.wav,Thunderstorm_15,2,19,thunderstorm,104105,A,audio,audio_vibration/audio/2-104105-A-19.wav,76.0,47.0,0.0,75.5,rating_freqshift,freqshift,76.0
2-104476-A-37.wav,Clock_Alarm_9,2,37,clock_alarm,104476,A,audio,audio_vibration/audio/2-104476-A-37.wav,0.0,88.5,4.0,100.0,rating_pitchmatch,pitchmatch,100.0
2-104877-A-3.wav,Cow_11,2,3,cow,104877,A,audio,audio_vibration/audio/2-104877-A-3.wav,68.5,46.5,31.0,80.0,rating_pitchmatch,pitchmatch,80.0
2-104952-A-16.wav,Wind_18,2,16,wind,104952,A,audio,audio_vibration/audio/2-104952-A-16.wav,50.5,59.0,0.0,1.0,rating_hapticgen,hapticgen,59.0
2-104952-B-16.wav,Wind_8,2,16,wind,104952,B,audio,audio_vibration/audio/2-104952-B-16.wav,51.5,69.5,26.5,56.5,rating_hapticgen,hapticgen,69.5
2-106015-A-44.wav,Engine_20,2,44,engine,106015,A,audio,audio_vibration/audio/2-106015-A-44.wav,90.0,49.5,60.0,90.0,rating_freqshift,freqshift,90.0
2-106015-B-44.wav,Engine_9,2,44,engine,106015,B,audio,audio_vibration/audio/2-106015-B-44.wav,32.5,55.5,5.0,17.5,rating_hapticgen,hapticgen,55.5
2-106072-A-36.wav,Vacuum_Cleaner_17,2,36,vacuum_cleaner,106072,A,audio,audio_vibration/audio/2-106072-A-36.wav,67.0,90.5,97.5,38.0,rating_percept,percept,97.5
2-106073-A-36.wav,Vacuum_Cleaner_18,2,36,vacuum_cleaner,106073,A,audio,audio_vibration/audio/2-106073-A-36.wav,84.0,67.0,8.0,10.5,rating_freqshift,freqshift,84.0
2-106486-A-44.wav,Engine_8,2,44,engine,106486,A,audio,audio_vibration/audio/2-106486-A-44.wav,77.5,32.5,8.0,60.0,rating_freqshift,freqshift,77.5
2-107228-A-44.wav,Engine_15,2,44,engine,107228,A,audio,audio_vibration/audio/2-107228-A-44.wav,85.5,53.0,43.5,48.0,rating_freqshift,freqshift,85.5
2-108017-A-24.wav,Coughing_17,2,24,coughing,108017,A,audio,audio_vibration/audio/2-108017-A-24.wav,61.0,39.5,11.0,79.0,rating_pitchmatch,pitchmatch,79.0
2-108767-B-9.wav,Crow_1,2,9,crow,108767,B,audio,audio_vibration/audio/2-108767-B-9.wav,64.5,49.0,35.0,44.0,rating_freqshift,freqshift,64.5
2-108767-C-9.wav,Crow_6,2,9,crow,108767,C,audio,audio_vibration/audio/2-108767-C-9.wav,33.0,73.5,15.0,38.5,rating_hapticgen,hapticgen,73.5
2-109231-B-9.wav,Crow_2,2,9,crow,109231,B,audio,audio_vibration/audio/2-109231-B-9.wav,43.5,21.0,41.0,78.5,rating_pitchmatch,pitchmatch,78.5
2-109374-A-16.wav,Wind_20,2,16,wind,109374,A,audio,audio_vibration/audio/2-109374-A-16.wav,45.5,54.0,0.0,10.0,rating_hapticgen,hapticgen,54.0
2-112213-A-39.wav,Glass_Breaking_14,2,39,glass_breaking,112213,A,audio,audio_vibration/audio/2-112213-A-39.wav,58.5,6.5,11.5,76.5,rating_pitchmatch,pitchmatch,76.5
2-112213-B-39.wav,Glass_Breaking_9,2,39,glass_breaking,112213,B,audio,audio_vibration/audio/2-112213-B-39.wav,44.5,38.0,36.0,60.5,rating_pitchmatch,pitchmatch,60.5
2-114587-A-0.wav,Dog_16,2,0,dog,114587,A,audio,audio_vibration/audio/2-114587-A-0.wav,39.0,47.0,52.5,84.5,rating_pitchmatch,pitchmatch,84.5
2-114609-B-28.wav,Snoring_18,2,28,snoring,114609,B,audio,audio_vibration/audio/2-114609-B-28.wav,64.0,28.5,7.5,86.0,rating_pitchmatch,pitchmatch,86.0
2-117330-A-28.wav,Snoring_6,2,28,snoring,117330,A,audio,audio_vibration/audio/2-117330-A-28.wav,36.5,50.5,42.5,65.5,rating_pitchmatch,pitchmatch,65.5
2-117615-D-48.wav,Fireworks_10,2,48,fireworks,117615,D,audio,audio_vibration/audio/2-117615-D-48.wav,85.5,60.0,37.5,55.5,rating_freqshift,freqshift,85.5
2-117615-E-48.wav,Fireworks_3,2,48,fireworks,117615,E,audio,audio_vibration/audio/2-117615-E-48.wav,53.5,51.5,30.5,82.5,rating_pitchmatch,pitchmatch,82.5
2-117616-A-48.wav,Fireworks_17,2,48,fireworks,117616,A,audio,audio_vibration/audio/2-117616-A-48.wav,38.0,81.0,7.5,85.0,rating_pitchmatch,pitchmatch,85.0
2-117617-A-48.wav,Fireworks_18,2,48,fireworks,117617,A,audio,audio_vibration/audio/2-117617-A-48.wav,77.5,42.5,37.0,62.5,rating_freqshift,freqshift,77.5
2-117625-A-10.wav,Rain_15,2,10,rain,117625,A,audio,audio_vibration/audio/2-117625-A-10.wav,85.0,38.0,1.5,46.0,rating_freqshift,freqshift,85.0
2-117795-A-3.wav,Cow_13,2,3,cow,117795,A,audio,audio_vibration/audio/2-117795-A-3.wav,40.0,32.0,20.0,30.5,rating_freqshift,freqshift,40.0
2-118072-A-0.wav,Dog_13,2,0,dog,118072,A,audio,audio_vibration/audio/2-118072-A-0.wav,64.5,79.5,42.5,79.5,rating_hapticgen,hapticgen,79.5
2-118104-A-21.wav,Sneezing_7,2,21,sneezing,118104,A,audio,audio_vibration/audio/2-118104-A-21.wav,69.0,69.5,32.0,88.5,rating_pitchmatch,pitchmatch,88.5
2-119161-A-8.wav,Sheep_18,2,8,sheep,119161,A,audio,audio_vibration/audio/2-119161-A-8.wav,82.0,37.5,51.5,6.5,rating_freqshift,freqshift,82.0
2-119161-B-8.wav,Sheep_14,2,8,sheep,119161,B,audio,audio_vibration/audio/2-119161-B-8.wav,41.5,49.0,68.0,87.5,rating_pitchmatch,pitchmatch,87.5
2-120218-B-30.wav,Door_Wood_Knock_14,2,30,door_wood_knock,120218,B,audio,audio_vibration/audio/2-120218-B-30.wav,47.0,44.0,50.0,90.5,rating_pitchmatch,pitchmatch,90.5
2-120333-A-32.wav,Keyboard_Typing_4,2,32,keyboard_typing,120333,A,audio,audio_vibration/audio/2-120333-A-32.wav,77.0,41.5,45.5,84.5,rating_pitchmatch,pitchmatch,84.5
2-122104-A-0.wav,Dog_1,2,0,dog,122104,A,audio,audio_vibration/audio/2-122104-A-0.wav,87.0,87.5,33.5,91.0,rating_pitchmatch,pitchmatch,91.0
2-122616-A-14.wav,Chirping_Birds_10,2,14,chirping_birds,122616,A,audio,audio_vibration/audio/2-122616-A-14.wav,1.5,73.0,42.5,60.5,rating_hapticgen,hapticgen,73.0
2-122763-B-29.wav,Drinking_Sipping_15,2,29,drinking_sipping,122763,B,audio,audio_vibration/audio/2-122763-B-29.wav,64.0,48.0,43.5,52.0,rating_freqshift,freqshift,64.0
2-122820-A-36.wav,Vacuum_Cleaner_20,2,36,vacuum_cleaner,122820,A,audio,audio_vibration/audio/2-122820-A-36.wav,82.0,84.0,75.0,17.5,rating_hapticgen,hapticgen,84.0
2-122820-B-36.wav,Vacuum_Cleaner_8,2,36,vacuum_cleaner,122820,B,audio,audio_vibration/audio/2-122820-B-36.wav,60.5,36.5,50.5,42.0,rating_freqshift,freqshift,60.5
2-123896-A-24.wav,Coughing_3,2,24,coughing,123896,A,audio,audio_vibration/audio/2-123896-A-24.wav,96.0,46.5,18.5,19.5,rating_freqshift,freqshift,96.0
2-124564-A-15.wav,Water_Drops_3,2,15,water_drops,124564,A,audio,audio_vibration/audio/2-124564-A-15.wav,67.5,58.0,85.0,56.5,rating_percept,percept,85.0
2-124662-A-11.wav,Sea_Waves_15,2,11,sea_waves,124662,A,audio,audio_vibration/audio/2-124662-A-11.wav,40.5,65.0,4.5,56.0,rating_hapticgen,hapticgen,65.0
2-125520-A-43.wav,Car_Horn_4,2,43,car_horn,125520,A,audio,audio_vibration/audio/2-125520-A-43.wav,54.5,40.0,72.5,30.0,rating_percept,percept,72.5
2-125821-A-13.wav,Crickets_20,2,13,crickets,125821,A,audio,audio_vibration/audio/2-125821-A-13.wav,52.0,97.0,17.5,39.5,rating_hapticgen,hapticgen,97.0
2-125875-A-13.wav,Crickets_17,2,13,crickets,125875,A,audio,audio_vibration/audio/2-125875-A-13.wav,88.5,34.0,17.0,21.0,rating_freqshift,freqshift,88.5
2-125966-A-11.wav,Sea_Waves_10,2,11,sea_waves,125966,A,audio,audio_vibration/audio/2-125966-A-11.wav,30.0,30.0,17.5,75.5,rating_pitchmatch,pitchmatch,75.5
2-126433-A-17.wav,Pouring_Water_19,2,17,pouring_water,126433,A,audio,audio_vibration/audio/2-126433-A-17.wav,57.0,21.5,9.0,94.0,rating_pitchmatch,pitchmatch,94.0
2-126756-A-29.wav,Drinking_Sipping_20,2,29,drinking_sipping,126756,A,audio,audio_vibration/audio/2-126756-A-29.wav,35.0,33.0,0.0,92.5,rating_pitchmatch,pitchmatch,92.5
2-127109-A-6.wav,Hen_18,2,6,hen,127109,A,audio,audio_vibration/audio/2-127109-A-6.wav,54.0,83.5,48.5,100.0,rating_pitchmatch,pitchmatch,100.0
2-130978-A-21.wav,Sneezing_16,2,21,sneezing,130978,A,audio,audio_vibration/audio/2-130978-A-21.wav,61.0,54.5,49.0,68.0,rating_pitchmatch,pitchmatch,68.0
2-130979-A-21.wav,Sneezing_17,2,21,sneezing,130979,A,audio,audio_vibration/audio/2-130979-A-21.wav,89.0,12.5,10.0,44.5,rating_freqshift,freqshift,89.0
2-132157-A-11.wav,Sea_Waves_16,2,11,sea_waves,132157,A,audio,audio_vibration/audio/2-132157-A-11.wav,63.5,72.5,8.5,68.5,rating_hapticgen,hapticgen,72.5
2-132157-B-11.wav,Sea_Waves_4,2,11,sea_waves,132157,B,audio,audio_vibration/audio/2-132157-B-11.wav,58.5,44.5,31.0,45.0,rating_freqshift,freqshift,58.5
2-133889-A-30.wav,Door_Wood_Knock_12,2,30,door_wood_knock,133889,A,audio,audio_vibration/audio/2-133889-A-30.wav,81.5,9.0,5.5,87.0,rating_pitchmatch,pitchmatch,87.0
2-134049-A-6.wav,Hen_2,2,6,hen,134049,A,audio,audio_vibration/audio/2-134049-A-6.wav,41.5,82.0,38.5,17.5,rating_hapticgen,hapticgen,82.0
2-135649-B-45.wav,Train_9,2,45,train,135649,B,audio,audio_vibration/audio/2-135649-B-45.wav,62.0,41.0,48.5,75.0,rating_pitchmatch,pitchmatch,75.0
2-135649-C-45.wav,Train_1,2,45,train,135649,C,audio,audio_vibration/audio/2-135649-C-45.wav,62.5,47.5,0.0,47.5,rating_freqshift,freqshift,62.5
2-135728-A-38.wav,Clock_Tick_1,2,38,clock_tick,135728,A,audio,audio_vibration/audio/2-135728-A-38.wav,53.5,23.0,76.5,96.5,rating_pitchmatch,pitchmatch,96.5
2-135860-A-49.wav,Hand_Saw_3,2,49,hand_saw,135860,A,audio,audio_vibration/audio/2-135860-A-49.wav,46.0,33.0,1.0,80.0,rating_pitchmatch,pitchmatch,80.0
2-139748-A-15.wav,Water_Drops_2,2,15,water_drops,139748,A,audio,audio_vibration/audio/2-139748-A-15.wav,27.0,73.5,20.5,85.0,rating_pitchmatch,pitchmatch,85.0
2-139748-B-15.wav,Water_Drops_16,2,15,water_drops,139748,B,audio,audio_vibration/audio/2-139748-B-15.wav,50.5,90.0,39.5,80.0,rating_hapticgen,hapticgen,90.0
2-139749-A-15.wav,Water_Drops_1,2,15,water_drops,139749,A,audio,audio_vibration/audio/2-139749-A-15.wav,17.5,47.0,7.5,54.5,rating_pitchmatch,pitchmatch,54.5
2-141563-A-39.wav,Glass_Breaking_6,2,39,glass_breaking,141563,A,audio,audio_vibration/audio/2-141563-A-39.wav,73.0,40.0,40.0,70.5,rating_freqshift,freqshift,73.0
2-141584-A-38.wav,Clock_Tick_19,2,38,clock_tick,141584,A,audio,audio_vibration/audio/2-141584-A-38.wav,43.5,82.0,32.0,78.5,rating_hapticgen,hapticgen,82.0
2-141682-B-36.wav,Vacuum_Cleaner_6,2,36,vacuum_cleaner,141682,B,audio,audio_vibration/audio/2-141682-B-36.wav,66.5,40.5,37.0,77.5,rating_pitchmatch,pitchmatch,77.5
2-144137-A-43.wav,Car_Horn_8,2,43,car_horn,144137,A,audio,audio_vibration/audio/2-144137-A-43.wav,17.0,93.0,8.0,3.5,rating_hapticgen,hapticgen,93.0
2-152895-A-31.wav,Mouse_Click_3,2,31,mouse_click,152895,A,audio,audio_vibration/audio/2-152895-A-31.wav,11.5,28.0,3.5,86.5,rating_pitchmatch,pitchmatch,86.5
2-152964-A-31.wav,Mouse_Click_1,2,31,mouse_click,152964,A,audio,audio_vibration/audio/2-152964-A-31.wav,14.5,56.5,46.5,66.0,rating_pitchmatch,pitchmatch,66.0
2-154688-A-31.wav,Mouse_Click_17,2,31,mouse_click,154688,A,audio,audio_vibration/audio/2-154688-A-31.wav,39.5,76.0,18.5,78.0,rating_pitchmatch,pitchmatch,78.0
2-155801-A-11.wav,Sea_Waves_8,2,11,sea_waves,155801,A,audio,audio_vibration/audio/2-155801-A-11.wav,67.5,48.5,21.5,63.0,rating_freqshift,freqshift,67.5
2-158746-B-2.wav,Pig_10,2,2,pig,158746,B,audio,audio_vibration/audio/2-158746-B-2.wav,79.5,74.5,42.0,71.0,rating_freqshift,freqshift,79.5
