filename,fold,target,category,clip_id,take,file_type,file_path
2-100786-A-1.wav,2,1,rooster,100786,A,audio,audio_vibration/audio/2-100786-A-1.wav
5-213802-A-12.wav,5,12,crackling_fire,213802,A,audio,audio_vibration/audio/5-213802-A-12.wav
3-87936-B-46.wav,3,46,church_bells,87936,B,audio,audio_vibration/audio/3-87936-B-46.wav
4-195707-A-13.wav,4,13,crickets,195707,A,audio,audio_vibration/audio/4-195707-A-13.wav
2-141563-A-39.wav,2,39,glass_breaking,141563,A,audio,audio_vibration/audio/2-141563-A-39.wav
5-216131-A-32.wav,5,32,keyboard_typing,216131,A,audio,audio_vibration/audio/5-216131-A-32.wav
4-198360-C-49.wav,4,49,hand_saw,198360,C,audio,audio_vibration/audio/4-198360-C-49.wav
2-70938-A-42.wav,2,42,siren,70938,A,audio,audio_vibration/audio/2-70938-A-42.wav
2-160888-A-47.wav,2,47,airplane,160888,A,audio,audio_vibration/audio/2-160888-A-47.wav
4-194808-A-29.wav,4,29,drinking_sipping,194808,A,audio,audio_vibration/audio/4-194808-A-29.wav
2-70939-A-42.wav,2,42,siren,70939,A,audio,audio_vibration/audio/2-70939-A-42.wav
5-242492-A-3.wav,5,3,cow,242492,A,audio,audio_vibration/audio/5-242492-A-3.wav
3-145387-A-29.wav,3,29,drinking_sipping,145387,A,audio,audio_vibration/audio/3-145387-A-29.wav
3-152007-A-20.wav,3,20,crying_baby,152007,A,audio,audio_vibration/audio/3-152007-A-20.wav
1-172649-F-40.wav,1,40,helicopter,172649,F,audio,audio_vibration/audio/1-172649-F-40.wav
1-96950-A-9.wav,1,9,crow,96950,A,audio,audio_vibration/audio/1-96950-A-9.wav
4-155650-B-24.wav,4,24,coughing,155650,B,audio,audio_vibration/audio/4-155650-B-24.wav
4-161303-A-5.wav,4,5,cat,161303,A,audio,audio_vibration/audio/4-161303-A-5.wav
5-209698-A-38.wav,5,38,clock_tick,209698,A,audio,audio_vibration/audio/5-209698-A-38.wav
4-167077-B-20.wav,4,20,crying_baby,167077,B,audio,audio_vibration/audio/4-167077-B-20.wav
3-83527-A-4.wav,3,4,frog,83527,A,audio,audio_vibration/audio/3-83527-A-4.wav
4-184575-A-0.wav,4,0,dog,184575,A,audio,audio_vibration/audio/4-184575-A-0.wav
5-259169-A-5.wav,5,5,cat,259169,A,audio,audio_vibration/audio/5-259169-A-5.wav
3-146873-A-24.wav,3,24,coughing,146873,A,audio,audio_vibration/audio/3-146873-A-24.wav
4-144083-B-16.wav,4,16,wind,144083,B,audio,audio_vibration/audio/4-144083-B-16.wav
4-182034-A-30.wav,4,30,door_wood_knock,182034,A,audio,audio_vibration/audio/4-182034-A-30.wav
4-119648-A-48.wav,4,48,fireworks,119648,A,audio,audio_vibration/audio/4-119648-A-48.wav
2-104952-B-16.wav,2,16,wind,104952,B,audio,audio_vibration/audio/2-104952-B-16.wav
4-204618-A-11.wav,4,11,sea_waves,204618,A,audio,audio_vibration/audio/4-204618-A-11.wav
2-108767-C-9.wav,2,9,crow,108767,C,audio,audio_vibration/audio/2-108767-C-9.wav
2-106486-A-44.wav,2,44,engine,106486,A,audio,audio_vibration/audio/2-106486-A-44.wav
5-231762-A-0.wav,5,0,dog,231762,A,audio,audio_vibration/audio/5-231762-A-0.wav
3-154957-A-1.wav,3,1,rooster,154957,A,audio,audio_vibration/audio/3-154957-A-1.wav
3-157149-A-10.wav,3,10,rain,157149,A,audio,audio_vibration/audio/3-157149-A-10.wav
1-63871-A-10.wav,1,10,rain,63871,A,audio,audio_vibration/audio/1-63871-A-10.wav
5-182010-A-36.wav,5,36,vacuum_cleaner,182010,A,audio,audio_vibration/audio/5-182010-A-36.wav
2-94807-A-29.wav,2,29,drinking_sipping,94807,A,audio,audio_vibration/audio/2-94807-A-29.wav
5-222041-A-9.wav,5,9,crow,222041,A,audio,audio_vibration/audio/5-222041-A-9.wav
4-170247-A-12.wav,4,12,crackling_fire,170247,A,audio,audio_vibration/audio/4-170247-A-12.wav
5-195557-A-19.wav,5,19,thunderstorm,195557,A,audio,audio_vibration/audio/5-195557-A-19.wav
3-108791-A-18.wav,3,18,toilet_flush,108791,A,audio,audio_vibration/audio/3-108791-A-18.wav
2-66637-B-20.wav,2,20,crying_baby,66637,B,audio,audio_vibration/audio/2-66637-B-20.wav
5-208810-A-11.wav,5,11,sea_waves,208810,A,audio,audio_vibration/audio/5-208810-A-11.wav
4-149940-A-5.wav,4,5,cat,149940,A,audio,audio_vibration/audio/4-149940-A-5.wav
4-205526-B-23.wav,4,23,breathing,205526,B,audio,audio_vibration/audio/4-205526-B-23.wav
2-68595-B-15.wav,2,15,water_drops,68595,B,audio,audio_vibration/audio/2-68595-B-15.wav
4-181563-A-12.wav,4,12,crackling_fire,181563,A,audio,audio_vibration/audio/4-181563-A-12.wav
5-250026-A-30.wav,5,30,door_wood_knock,250026,A,audio,audio_vibration/audio/5-250026-A-30.wav
1-49409-A-8.wav,1,8,sheep,49409,A,audio,audio_vibration/audio/1-49409-A-8.wav
1-115521-A-19.wav,1,19,thunderstorm,115521,A,audio,audio_vibration/audio/1-115521-A-19.wav
1-27166-A-35.wav,1,35,washing_machine,27166,A,audio,audio_vibration/audio/1-27166-A-35.wav
2-78562-B-37.wav,2,37,clock_alarm,78562,B,audio,audio_vibration/audio/2-78562-B-37.wav
1-58277-A-3.wav,1,3,cow,58277,A,audio,audio_vibration/audio/1-58277-A-3.wav
3-153444-A-32.wav,3,32,keyboard_typing,153444,A,audio,audio_vibration/audio/3-153444-A-32.wav
5-219342-A-38.wav,5,38,clock_tick,219342,A,audio,audio_vibration/audio/5-219342-A-38.wav
2-158746-D-2.wav,2,2,pig,158746,D,audio,audio_vibration/audio/2-158746-D-2.wav
5-199284-B-45.wav,5,45,train,199284,B,audio,audio_vibration/audio/5-199284-B-45.wav
4-166661-A-10.wav,4,10,rain,166661,A,audio,audio_vibration/audio/4-166661-A-10.wav
5-207811-B-35.wav,5,35,washing_machine,207811,B,audio,audio_vibration/audio/5-207811-B-35.wav
2-78799-A-47.wav,2,47,airplane,78799,A,audio,audio_vibration/audio/2-78799-A-47.wav
2-43806-A-42.wav,2,42,siren,43806,A,audio,audio_vibration/audio/2-43806-A-42.wav
3-182023-A-30.wav,3,30,door_wood_knock,182023,A,audio,audio_vibration/audio/3-182023-A-30.wav
3-153057-A-43.wav,3,43,car_horn,153057,A,audio,audio_vibration/audio/3-153057-A-43.wav
3-146965-A-5.wav,3,5,cat,146965,A,audio,audio_vibration/audio/3-146965-A-5.wav
3-134699-A-16.wav,3,16,wind,134699,A,audio,audio_vibration/audio/3-134699-A-16.wav
2-54086-A-43.wav,2,43,car_horn,54086,A,audio,audio_vibration/audio/2-54086-A-43.wav
2-122820-B-36.wav,2,36,vacuum_cleaner,122820,B,audio,audio_vibration/audio/2-122820-B-36.wav
4-210309-A-31.wav,4,31,mouse_click,210309,A,audio,audio_vibration/audio/4-210309-A-31.wav
5-185579-A-41.wav,5,41,chainsaw,185579,A,audio,audio_vibration/audio/5-185579-A-41.wav
4-132839-A-33.wav,4,33,door_wood_creaks,132839,A,audio,audio_vibration/audio/4-132839-A-33.wav
3-155556-A-31.wav,3,31,mouse_click,155556,A,audio,audio_vibration/audio/3-155556-A-31.wav
4-204121-A-39.wav,4,39,glass_breaking,204121,A,audio,audio_vibration/audio/4-204121-A-39.wav
2-56926-A-46.wav,2,46,church_bells,56926,A,audio,audio_vibration/audio/2-56926-A-46.wav
5-160614-H-48.wav,5,48,fireworks,160614,H,audio,audio_vibration/audio/5-160614-H-48.wav
1-80841-A-13.wav,1,13,crickets,80841,A,audio,audio_vibration/audio/1-80841-A-13.wav
2-117330-A-28.wav,2,28,snoring,117330,A,audio,audio_vibration/audio/2-117330-A-28.wav
1-46272-A-12.wav,1,12,crackling_fire,46272,A,audio,audio_vibration/audio/1-46272-A-12.wav
5-238926-A-31.wav,5,31,mouse_click,238926,A,audio,audio_vibration/audio/5-238926-A-31.wav
4-175025-A-34.wav,4,34,can_opening,175025,A,audio,audio_vibration/audio/4-175025-A-34.wav
1-118206-A-31.wav,1,31,mouse_click,118206,A,audio,audio_vibration/audio/1-118206-A-31.wav
5-197121-A-45.wav,5,45,train,197121,A,audio,audio_vibration/audio/5-197121-A-45.wav
5-219044-A-46.wav,5,46,church_bells,219044,A,audio,audio_vibration/audio/5-219044-A-46.wav
1-19898-B-41.wav,1,41,chainsaw,19898,B,audio,audio_vibration/audio/1-19898-B-41.wav
2-70344-A-33.wav,2,33,door_wood_creaks,70344,A,audio,audio_vibration/audio/2-70344-A-33.wav
5-221567-A-22.wav,5,22,clapping,221567,A,audio,audio_vibration/audio/5-221567-A-22.wav
4-99644-A-4.wav,4,4,frog,99644,A,audio,audio_vibration/audio/4-99644-A-4.wav
2-70052-B-42.wav,2,42,siren,70052,B,audio,audio_vibration/audio/2-70052-B-42.wav
3-243726-A-43.wav,3,43,car_horn,243726,A,audio,audio_vibration/audio/3-243726-A-43.wav
1-36164-A-26.wav,1,26,laughing,36164,A,audio,audio_vibration/audio/1-36164-A-26.wav
5-177957-B-40.wav,5,40,helicopter,177957,B,audio,audio_vibration/audio/5-177957-B-40.wav
5-156999-A-19.wav,5,19,thunderstorm,156999,A,audio,audio_vibration/audio/5-156999-A-19.wav
3-152997-A-26.wav,3,26,laughing,152997,A,audio,audio_vibration/audio/3-152997-A-26.wav
5-257349-A-15.wav,5,15,water_drops,257349,A,audio,audio_vibration/audio/5-257349-A-15.wav
3-132340-A-37.wav,3,37,clock_alarm,132340,A,audio,audio_vibration/audio/3-132340-A-37.wav
5-251963-A-47.wav,5,47,airplane,251963,A,audio,audio_vibration/audio/5-251963-A-47.wav
1-27403-A-28.wav,1,28,snoring,27403,A,audio,audio_vibration/audio/1-27403-A-28.wav
3-154926-A-40.wav,3,40,helicopter,154926,A,audio,audio_vibration/audio/3-154926-A-40.wav
3-158056-B-31.wav,3,31,mouse_click,158056,B,audio,audio_vibration/audio/3-158056-B-31.wav
5-251962-A-47.wav,5,47,airplane,251962,A,audio,audio_vibration/audio/5-251962-A-47.wav
3-93010-A-18.wav,3,18,toilet_flush,93010,A,audio,audio_vibration/audio/3-93010-A-18.wav
1-49098-A-35.wav,1,35,washing_machine,49098,A,audio,audio_vibration/audio/1-49098-A-35.wav
2-103426-A-3.wav,2,3,cow,103426,A,audio,audio_vibration/audio/2-103426-A-3.wav
2-155801-A-11.wav,2,11,sea_waves,155801,A,audio,audio_vibration/audio/2-155801-A-11.wav
1-56233-A-9.wav,1,9,crow,56233,A,audio,audio_vibration/audio/1-56233-A-9.wav
4-251645-A-49.wav,4,49,hand_saw,251645,A,audio,audio_vibration/audio/4-251645-A-49.wav
4-187504-A-17.wav,4,17,pouring_water,187504,A,audio,audio_vibration/audio/4-187504-A-17.wav
4-218199-G-35.wav,4,35,washing_machine,218199,G,audio,audio_vibration/audio/4-218199-G-35.wav
5-223099-B-32.wav,5,32,keyboard_typing,223099,B,audio,audio_vibration/audio/5-223099-B-32.wav
3-134699-C-16.wav,3,16,wind,134699,C,audio,audio_vibration/audio/3-134699-C-16.wav
1-50623-A-15.wav,1,15,water_drops,50623,A,audio,audio_vibration/audio/1-50623-A-15.wav
2-69131-B-5.wav,2,5,cat,69131,B,audio,audio_vibration/audio/2-69131-B-5.wav
1-25781-A-48.wav,1,48,fireworks,25781,A,audio,audio_vibration/audio/1-25781-A-48.wav
5-187201-A-4.wav,5,4,frog,187201,A,audio,audio_vibration/audio/5-187201-A-4.wav
5-243459-B-14.wav,5,14,chirping_birds,243459,B,audio,audio_vibration/audio/5-243459-B-14.wav
3-159347-B-36.wav,3,36,vacuum_cleaner,159347,B,audio,audio_vibration/audio/3-159347-B-36.wav
5-202898-A-10.wav,5,10,rain,202898,A,audio,audio_vibration/audio/5-202898-A-10.wav
4-250864-A-8.wav,4,8,sheep,250864,A,audio,audio_vibration/audio/4-250864-A-8.wav
4-59579-B-20.wav,4,20,crying_baby,59579,B,audio,audio_vibration/audio/4-59579-B-20.wav
5-191131-A-40.wav,5,40,helicopter,191131,A,audio,audio_vibration/audio/5-191131-A-40.wav
1-223162-A-25.wav,1,25,footsteps,223162,A,audio,audio_vibration/audio/1-223162-A-25.wav
3-146964-A-5.wav,3,5,cat,146964,A,audio,audio_vibration/audio/3-146964-A-5.wav
1-119125-A-45.wav,1,45,train,119125,A,audio,audio_vibration/audio/1-119125-A-45.wav
3-103598-A-25.wav,3,25,footsteps,103598,A,audio,audio_vibration/audio/3-103598-A-25.wav
1-20133-A-39.wav,1,39,glass_breaking,20133,A,audio,audio_vibration/audio/1-20133-A-39.wav
3-182710-A-35.wav,3,35,washing_machine,182710,A,audio,audio_vibration/audio/3-182710-A-35.wav
4-175000-C-40.wav,4,40,helicopter,175000,C,audio,audio_vibration/audio/4-175000-C-40.wav
2-89516-A-37.wav,2,37,clock_alarm,89516,A,audio,audio_vibration/audio/2-89516-A-37.wav
5-220955-A-40.wav,5,40,helicopter,220955,A,audio,audio_vibration/audio/5-220955-A-40.wav
2-144137-A-43.wav,2,43,car_horn,144137,A,audio,audio_vibration/audio/2-144137-A-43.wav
4-194246-A-13.wav,4,13,crickets,194246,A,audio,audio_vibration/audio/4-194246-A-13.wav
1-75162-A-9.wav,1,9,crow,75162,A,audio,audio_vibration/audio/1-75162-A-9.wav
1-100038-A-14.wav,1,14,chirping_birds,100038,A,audio,audio_vibration/audio/1-100038-A-14.wav
1-103995-A-30.wav,1,30,door_wood_knock,103995,A,audio,audio_vibration/audio/1-103995-A-30.wav
1-40967-A-28.wav,1,28,snoring,40967,A,audio,audio_vibration/audio/1-40967-A-28.wav
5-61635-A-8.wav,5,8,sheep,61635,A,audio,audio_vibration/audio/5-61635-A-8.wav
3-150363-A-38.wav,3,38,clock_tick,150363,A,audio,audio_vibration/audio/3-150363-A-38.wav
5-243450-A-14.wav,5,14,chirping_birds,243450,A,audio,audio_vibration/audio/5-243450-A-14.wav
1-26806-A-1.wav,1,1,rooster,26806,A,audio,audio_vibration/audio/1-26806-A-1.wav
2-70280-A-18.wav,2,18,toilet_flush,70280,A,audio,audio_vibration/audio/2-70280-A-18.wav
1-47250-A-41.wav,1,41,chainsaw,47250,A,audio,audio_vibration/audio/1-47250-A-41.wav
4-107117-A-33.wav,4,33,door_wood_creaks,107117,A,audio,audio_vibration/audio/4-107117-A-33.wav
5-202220-A-21.wav,5,21,sneezing,202220,A,audio,audio_vibration/audio/5-202220-A-21.wav
4-141365-A-18.wav,4,18,toilet_flush,141365,A,audio,audio_vibration/audio/4-141365-A-18.wav
1-196660-B-8.wav,1,8,sheep,196660,B,audio,audio_vibration/audio/1-196660-B-8.wav
1-13572-A-46.wav,1,46,church_bells,13572,A,audio,audio_vibration/audio/1-13572-A-46.wav
4-208021-A-1.wav,4,1,rooster,208021,A,audio,audio_vibration/audio/4-208021-A-1.wav
2-37806-B-40.wav,2,40,helicopter,37806,B,audio,audio_vibration/audio/2-37806-B-40.wav
5-253085-A-3.wav,5,3,cow,253085,A,audio,audio_vibration/audio/5-253085-A-3.wav
2-96904-A-27.wav,2,27,brushing_teeth,96904,A,audio,audio_vibration/audio/2-96904-A-27.wav
2-50667-B-41.wav,2,41,chainsaw,50667,B,audio,audio_vibration/audio/2-50667-B-41.wav
2-112213-B-39.wav,2,39,glass_breaking,112213,B,audio,audio_vibration/audio/2-112213-B-39.wav
5-244178-A-32.wav,5,32,keyboard_typing,244178,A,audio,audio_vibration/audio/5-244178-A-32.wav
1-110537-A-22.wav,1,22,clapping,110537,A,audio,audio_vibration/audio/1-110537-A-22.wav
5-214362-A-17.wav,5,17,pouring_water,214362,A,audio,audio_vibration/audio/5-214362-A-17.wav
5-208030-A-0.wav,5,0,dog,208030,A,audio,audio_vibration/audio/5-208030-A-0.wav
5-217186-C-16.wav,5,16,wind,217186,C,audio,audio_vibration/audio/5-217186-C-16.wav
2-25292-A-22.wav,2,22,clapping,25292,A,audio,audio_vibration/audio/2-25292-A-22.wav
4-191297-A-28.wav,4,28,snoring,191297,A,audio,audio_vibration/audio/4-191297-A-28.wav
3-151206-A-23.wav,3,23,breathing,151206,A,audio,audio_vibration/audio/3-151206-A-23.wav
2-25293-A-22.wav,2,22,clapping,25293,A,audio,audio_vibration/audio/2-25293-A-22.wav
5-177614-A-5.wav,5,5,cat,177614,A,audio,audio_vibration/audio/5-177614-A-5.wav
5-213293-A-23.wav,5,23,breathing,213293,A,audio,audio_vibration/audio/5-213293-A-23.wav
2-104476-A-37.wav,2,37,clock_alarm,104476,A,audio,audio_vibration/audio/2-104476-A-37.wav
5-188365-A-36.wav,5,36,vacuum_cleaner,188365,A,audio,audio_vibration/audio/5-188365-A-36.wav
4-155670-A-26.wav,4,26,laughing,155670,A,audio,audio_vibration/audio/4-155670-A-26.wav
4-250869-C-2.wav,4,2,pig,250869,C,audio,audio_vibration/audio/4-250869-C-2.wav
3-197435-B-22.wav,3,22,clapping,197435,B,audio,audio_vibration/audio/3-197435-B-22.wav
1-17585-A-7.wav,1,7,insects,17585,A,audio,audio_vibration/audio/1-17585-A-7.wav
3-58772-A-42.wav,3,42,siren,58772,A,audio,audio_vibration/audio/3-58772-A-42.wav
2-106015-B-44.wav,2,44,engine,106015,B,audio,audio_vibration/audio/2-106015-B-44.wav
3-161500-A-17.wav,3,17,pouring_water,161500,A,audio,audio_vibration/audio/3-161500-A-17.wav
5-207836-B-29.wav,5,29,drinking_sipping,207836,B,audio,audio_vibration/audio/5-207836-B-29.wav
2-99795-A-32.wav,2,32,keyboard_typing,99795,A,audio,audio_vibration/audio/2-99795-A-32.wav
2-95035-A-1.wav,2,1,rooster,95035,A,audio,audio_vibration/audio/2-95035-A-1.wav
1-29680-A-21.wav,1,21,sneezing,29680,A,audio,audio_vibration/audio/1-29680-A-21.wav
2-158746-B-2.wav,2,2,pig,158746,B,audio,audio_vibration/audio/2-158746-B-2.wav
3-171281-A-6.wav,3,6,hen,171281,A,audio,audio_vibration/audio/3-171281-A-6.wav
4-159609-A-14.wav,4,14,chirping_birds,159609,A,audio,audio_vibration/audio/4-159609-A-14.wav
5-216370-B-41.wav,5,41,chainsaw,216370,B,audio,audio_vibration/audio/5-216370-B-41.wav
3-197408-B-8.wav,3,8,sheep,197408,B,audio,audio_vibration/audio/3-197408-B-8.wav
5-240671-A-44.wav,5,44,engine,240671,A,audio,audio_vibration/audio/5-240671-A-44.wav
5-213855-A-0.wav,5,0,dog,213855,A,audio,audio_vibration/audio/5-213855-A-0.wav
3-185456-A-29.wav,3,29,drinking_sipping,185456,A,audio,audio_vibration/audio/3-185456-A-29.wav
1-81851-A-31.wav,1,31,mouse_click,81851,A,audio,audio_vibration/audio/1-81851-A-31.wav
2-205966-A-16.wav,2,16,wind,205966,A,audio,audio_vibration/audio/2-205966-A-16.wav
3-119120-D-48.wav,3,48,fireworks,119120,D,audio,audio_vibration/audio/3-119120-D-48.wav
5-182404-A-18.wav,5,18,toilet_flush,182404,A,audio,audio_vibration/audio/5-182404-A-18.wav
5-182007-A-36.wav,5,36,vacuum_cleaner,182007,A,audio,audio_vibration/audio/5-182007-A-36.wav
4-179984-A-38.wav,4,38,clock_tick,179984,A,audio,audio_vibration/audio/4-179984-A-38.wav
5-235893-A-28.wav,5,28,snoring,235893,A,audio,audio_vibration/audio/5-235893-A-28.wav
4-196671-A-8.wav,4,8,sheep,196671,A,audio,audio_vibration/audio/4-196671-A-8.wav
1-181071-B-40.wav,1,40,helicopter,181071,B,audio,audio_vibration/audio/1-181071-B-40.wav
4-171823-A-13.wav,4,13,crickets,171823,A,audio,audio_vibration/audio/4-171823-A-13.wav
3-154378-A-30.wav,3,30,door_wood_knock,154378,A,audio,audio_vibration/audio/3-154378-A-30.wav
5-188655-A-10.wav,5,10,rain,188655,A,audio,audio_vibration/audio/5-188655-A-10.wav
5-251426-A-30.wav,5,30,door_wood_knock,251426,A,audio,audio_vibration/audio/5-251426-A-30.wav
1-84393-A-32.wav,1,32,keyboard_typing,84393,A,audio,audio_vibration/audio/1-84393-A-32.wav
1-38559-A-14.wav,1,14,chirping_birds,38559,A,audio,audio_vibration/audio/1-38559-A-14.wav
1-116765-A-41.wav,1,41,chainsaw,116765,A,audio,audio_vibration/audio/1-116765-A-41.wav
1-977-A-39.wav,1,39,glass_breaking,977,A,audio,audio_vibration/audio/1-977-A-39.wav
1-76831-C-42.wav,1,42,siren,76831,C,audio,audio_vibration/audio/1-76831-C-42.wav
1-18074-B-6.wav,1,6,hen,18074,B,audio,audio_vibration/audio/1-18074-B-6.wav
3-116135-A-1.wav,3,1,rooster,116135,A,audio,audio_vibration/audio/3-116135-A-1.wav
4-188191-B-29.wav,4,29,drinking_sipping,188191,B,audio,audio_vibration/audio/4-188191-B-29.wav
3-152912-A-26.wav,3,26,laughing,152912,A,audio,audio_vibration/audio/3-152912-A-26.wav
3-126391-B-27.wav,3,27,brushing_teeth,126391,B,audio,audio_vibration/audio/3-126391-B-27.wav
2-94230-A-27.wav,2,27,brushing_teeth,94230,A,audio,audio_vibration/audio/2-94230-A-27.wav
2-76408-D-22.wav,2,22,clapping,76408,D,audio,audio_vibration/audio/2-76408-D-22.wav
5-179496-B-16.wav,5,16,wind,179496,B,audio,audio_vibration/audio/5-179496-B-16.wav
1-40730-A-1.wav,1,1,rooster,40730,A,audio,audio_vibration/audio/1-40730-A-1.wav
1-51805-G-33.wav,1,33,door_wood_creaks,51805,G,audio,audio_vibration/audio/1-51805-G-33.wav
4-161100-A-47.wav,4,47,airplane,161100,A,audio,audio_vibration/audio/4-161100-A-47.wav
3-152007-C-20.wav,3,20,crying_baby,152007,C,audio,audio_vibration/audio/3-152007-C-20.wav
3-164120-A-11.wav,3,11,sea_waves,164120,A,audio,audio_vibration/audio/3-164120-A-11.wav
1-101296-B-19.wav,1,19,thunderstorm,101296,B,audio,audio_vibration/audio/1-101296-B-19.wav
1-57163-A-38.wav,1,38,clock_tick,57163,A,audio,audio_vibration/audio/1-57163-A-38.wav
1-19872-A-36.wav,1,36,vacuum_cleaner,19872,A,audio,audio_vibration/audio/1-19872-A-36.wav
2-250710-A-39.wav,2,39,glass_breaking,250710,A,audio,audio_vibration/audio/2-250710-A-39.wav
3-144128-B-23.wav,3,23,breathing,144128,B,audio,audio_vibration/audio/3-144128-B-23.wav
3-253084-A-2.wav,3,2,pig,253084,A,audio,audio_vibration/audio/3-253084-A-2.wav
2-122616-A-14.wav,2,14,chirping_birds,122616,A,audio,audio_vibration/audio/2-122616-A-14.wav
4-160999-A-10.wav,4,10,rain,160999,A,audio,audio_vibration/audio/4-160999-A-10.wav
3-119120-A-48.wav,3,48,fireworks,119120,A,audio,audio_vibration/audio/3-119120-A-48.wav
3-144259-A-29.wav,3,29,drinking_sipping,144259,A,audio,audio_vibration/audio/3-144259-A-29.wav
5-213836-A-9.wav,5,9,crow,213836,A,audio,audio_vibration/audio/5-213836-A-9.wav
2-209471-A-25.wav,2,25,footsteps,209471,A,audio,audio_vibration/audio/2-209471-A-25.wav
1-24076-A-43.wav,1,43,car_horn,24076,A,audio,audio_vibration/audio/1-24076-A-43.wav
3-121348-A-9.wav,3,9,crow,121348,A,audio,audio_vibration/audio/3-121348-A-9.wav
5-117118-A-42.wav,5,42,siren,117118,A,audio,audio_vibration/audio/5-117118-A-42.wav
1-34853-A-37.wav,1,37,clock_alarm,34853,A,audio,audio_vibration/audio/1-34853-A-37.wav
2-166644-C-2.wav,2,2,pig,166644,C,audio,audio_vibration/audio/2-166644-C-2.wav
5-207681-A-24.wav,5,24,coughing,207681,A,audio,audio_vibration/audio/5-207681-A-24.wav
3-102583-B-49.wav,3,49,hand_saw,102583,B,audio,audio_vibration/audio/3-102583-B-49.wav
4-171706-A-23.wav,4,23,breathing,171706,A,audio,audio_vibration/audio/4-171706-A-23.wav
5-127990-A-2.wav,5,2,pig,127990,A,audio,audio_vibration/audio/5-127990-A-2.wav
3-101381-A-33.wav,3,33,door_wood_creaks,101381,A,audio,audio_vibration/audio/3-101381-A-33.wav
2-43802-A-42.wav,2,42,siren,43802,A,audio,audio_vibration/audio/2-43802-A-42.wav
3-172881-A-48.wav,3,48,fireworks,172881,A,audio,audio_vibration/audio/3-172881-A-48.wav
5-238492-A-23.wav,5,23,breathing,238492,A,audio,audio_vibration/audio/5-238492-A-23.wav
4-168446-A-45.wav,4,45,train,168446,A,audio,audio_vibration/audio/4-168446-A-45.wav
1-187207-A-20.wav,1,20,crying_baby,187207,A,audio,audio_vibration/audio/1-187207-A-20.wav
2-135649-B-45.wav,2,45,train,135649,B,audio,audio_vibration/audio/2-135649-B-45.wav
2-182508-B-8.wav,2,8,sheep,182508,B,audio,audio_vibration/audio/2-182508-B-8.wav
3-187549-B-6.wav,3,6,hen,187549,B,audio,audio_vibration/audio/3-187549-B-6.wav
3-132852-A-10.wav,3,10,rain,132852,A,audio,audio_vibration/audio/3-132852-A-10.wav
2-96654-A-47.wav,2,47,airplane,96654,A,audio,audio_vibration/audio/2-96654-A-47.wav
4-181362-A-13.wav,4,13,crickets,181362,A,audio,audio_vibration/audio/4-181362-A-13.wav
3-70962-A-4.wav,3,4,frog,70962,A,audio,audio_vibration/audio/3-70962-A-4.wav
5-242490-A-14.wav,5,14,chirping_birds,242490,A,audio,audio_vibration/audio/5-242490-A-14.wav
2-62226-A-26.wav,2,26,laughing,62226,A,audio,audio_vibration/audio/2-62226-A-26.wav
2-87282-A-34.wav,2,34,can_opening,87282,A,audio,audio_vibration/audio/2-87282-A-34.wav
1-30344-A-0.wav,1,0,dog,30344,A,audio,audio_vibration/audio/1-30344-A-0.wav
3-124600-A-19.wav,3,19,thunderstorm,124600,A,audio,audio_vibration/audio/3-124600-A-19.wav
5-217158-A-0.wav,5,0,dog,217158,A,audio,audio_vibration/audio/5-217158-A-0.wav
3-185313-A-31.wav,3,31,mouse_click,185313,A,audio,audio_vibration/audio/3-185313-A-31.wav
5-194899-D-3.wav,5,3,cow,194899,D,audio,audio_vibration/audio/5-194899-D-3.wav
1-50455-A-44.wav,1,44,engine,50455,A,audio,audio_vibration/audio/1-50455-A-44.wav
3-193767-A-47.wav,3,47,airplane,193767,A,audio,audio_vibration/audio/3-193767-A-47.wav
3-118656-A-41.wav,3,41,chainsaw,118656,A,audio,audio_vibration/audio/3-118656-A-41.wav
5-243448-A-14.wav,5,14,chirping_birds,243448,A,audio,audio_vibration/audio/5-243448-A-14.wav
3-118657-A-41.wav,3,41,chainsaw,118657,A,audio,audio_vibration/audio/3-118657-A-41.wav
3-145577-A-43.wav,3,43,car_horn,145577,A,audio,audio_vibration/audio/3-145577-A-43.wav
2-76408-A-22.wav,2,22,clapping,76408,A,audio,audio_vibration/audio/2-76408-A-22.wav
4-188293-A-15.wav,4,15,water_drops,188293,A,audio,audio_vibration/audio/4-188293-A-15.wav
5-243449-A-14.wav,5,14,chirping_birds,243449,A,audio,audio_vibration/audio/5-243449-A-14.wav
4-218304-A-25.wav,4,25,footsteps,218304,A,audio,audio_vibration/audio/4-218304-A-25.wav
1-69422-A-3.wav,1,3,cow,69422,A,audio,audio_vibration/audio/1-69422-A-3.wav
1-172649-A-40.wav,1,40,helicopter,172649,A,audio,audio_vibration/audio/1-172649-A-40.wav
5-170338-A-41.wav,5,41,chainsaw,170338,A,audio,audio_vibration/audio/5-170338-A-41.wav
2-96033-A-13.wav,2,13,crickets,96033,A,audio,audio_vibration/audio/2-96033-A-13.wav
3-141684-A-21.wav,3,21,sneezing,141684,A,audio,audio_vibration/audio/3-141684-A-21.wav
4-164661-A-12.wav,4,12,crackling_fire,164661,A,audio,audio_vibration/audio/4-164661-A-12.wav
1-22882-A-44.wav,1,44,engine,22882,A,audio,audio_vibration/audio/1-22882-A-44.wav
