filename,fold,target,category,clip_id,take,vibration_type,file_type,file_path
5-257349-A-15-vib-percept.wav,5,15,water_drops,257349,A,percept,vibration,audio_vibration/vibration/5-257349-A-15-vib-percept.wav
1-25781-A-48-vib-hapticgen.wav,1,48,fireworks,25781,A,hapticgen,vibration,audio_vibration/vibration/1-25781-A-48-vib-hapticgen.wav
1-30709-C-23-vib-percept.wav,1,23,breathing,30709,C,percept,vibration,audio_vibration/vibration/1-30709-C-23-vib-percept.wav
3-118657-B-41-vib-percept.wav,3,41,chainsaw,118657,B,percept,vibration,audio_vibration/vibration/3-118657-B-41-vib-percept.wav
5-205090-A-32-vib-percept.wav,5,32,keyboard_typing,205090,A,percept,vibration,audio_vibration/vibration/5-205090-A-32-vib-percept.wav
2-130979-A-21-vib-freqshift.wav,2,21,sneezing,130979,A,freqshift,vibration,audio_vibration/vibration/2-130979-A-21-vib-freqshift.wav
1-196660-B-8-vib-percept.wav,1,8,sheep,196660,B,percept,vibration,audio_vibration/vibration/1-196660-B-8-vib-percept.wav
2-125875-A-13-vib-percept.wav,2,13,crickets,125875,A,percept,vibration,audio_vibration/vibration/2-125875-A-13-vib-percept.wav
1-24796-A-47-vib-pitchmatch.wav,1,47,airplane,24796,A,pitchmatch,vibration,audio_vibration/vibration/1-24796-A-47-vib-pitchmatch.wav
4-218199-C-35-vib-pitchmatch.wav,4,35,washing_machine,218199,C,pitchmatch,vibration,audio_vibration/vibration/4-218199-C-35-vib-pitchmatch.wav
3-103598-A-25-vib-pitchmatch.wav,3,25,footsteps,103598,A,pitchmatch,vibration,audio_vibration/vibration/3-103598-A-25-vib-pitchmatch.wav
5-179496-A-16-vib-hapticgen.wav,5,16,wind,179496,A,hapticgen,vibration,audio_vibration/vibration/5-179496-A-16-vib-hapticgen.wav
3-180977-A-0-vib-hapticgen.wav,3,0,dog,180977,A,hapticgen,vibration,audio_vibration/vibration/3-180977-A-0-vib-hapticgen.wav
4-181628-A-17-vib-hapticgen.wav,4,17,pouring_water,181628,A,hapticgen,vibration,audio_vibration/vibration/4-181628-A-17-vib-hapticgen.wav
2-124662-A-11-vib-hapticgen.wav,2,11,sea_waves,124662,A,hapticgen,vibration,audio_vibration/vibration/2-124662-A-11-vib-hapticgen.wav
1-32318-A-0-vib-freqshift.wav,1,0,dog,32318,A,freqshift,vibration,audio_vibration/vibration/1-32318-A-0-vib-freqshift.wav
2-78562-A-37-vib-pitchmatch.wav,2,37,clock_alarm,78562,A,pitchmatch,vibration,audio_vibration/vibration/2-78562-A-37-vib-pitchmatch.wav
5-217158-A-0-vib-percept.wav,5,0,dog,217158,A,percept,vibration,audio_vibration/vibration/5-217158-A-0-vib-percept.wav
2-141682-B-36-vib-pitchmatch.wav,2,36,vacuum_cleaner,141682,B,pitchmatch,vibration,audio_vibration/vibration/2-141682-B-36-vib-pitchmatch.wav
4-204115-A-39-vib-percept.wav,4,39,glass_breaking,204115,A,percept,vibration,audio_vibration/vibration/4-204115-A-39-vib-percept.wav
3-134699-C-16-vib-freqshift.wav,3,16,wind,134699,C,freqshift,vibration,audio_vibration/vibration/3-134699-C-16-vib-freqshift.wav
5-188365-A-36-vib-hapticgen.wav,5,36,vacuum_cleaner,188365,A,hapticgen,vibration,audio_vibration/vibration/5-188365-A-36-vib-hapticgen.wav
1-19840-A-36-vib-freqshift.wav,1,36,vacuum_cleaner,19840,A,freqshift,vibration,audio_vibration/vibration/1-19840-A-36-vib-freqshift.wav
3-203371-A-39-vib-freqshift.wav,3,39,glass_breaking,203371,A,freqshift,vibration,audio_vibration/vibration/3-203371-A-39-vib-freqshift.wav
5-177957-D-40-vib-pitchmatch.wav,5,40,helicopter,177957,D,pitchmatch,vibration,audio_vibration/vibration/5-177957-D-40-vib-pitchmatch.wav
4-181999-A-36-vib-pitchmatch.wav,4,36,vacuum_cleaner,181999,A,pitchmatch,vibration,audio_vibration/vibration/4-181999-A-36-vib-pitchmatch.wav
4-196672-A-8-vib-freqshift.wav,4,8,sheep,196672,A,freqshift,vibration,audio_vibration/vibration/4-196672-A-8-vib-freqshift.wav
1-21189-A-10-vib-percept.wav,1,10,rain,21189,A,percept,vibration,audio_vibration/vibration/1-21189-A-10-vib-percept.wav
3-182023-A-30-vib-freqshift.wav,3,30,door_wood_knock,182023,A,freqshift,vibration,audio_vibration/vibration/3-182023-A-30-vib-freqshift.wav
5-195517-A-7-vib-freqshift.wav,5,7,insects,195517,A,freqshift,vibration,audio_vibration/vibration/5-195517-A-7-vib-freqshift.wav
5-177957-B-40-vib-percept.wav,5,40,helicopter,177957,B,percept,vibration,audio_vibration/vibration/5-177957-B-40-vib-percept.wav
1-17124-A-43-vib-percept.wav,1,43,car_horn,17124,A,percept,vibration,audio_vibration/vibration/1-17124-A-43-vib-percept.wav
5-214869-A-9-vib-percept.wav,5,9,crow,214869,A,percept,vibration,audio_vibration/vibration/5-214869-A-9-vib-percept.wav
2-114587-A-0-vib-pitchmatch.wav,2,0,dog,114587,A,pitchmatch,vibration,audio_vibration/vibration/2-114587-A-0-vib-pitchmatch.wav
2-114609-B-28-vib-hapticgen.wav,2,28,snoring,114609,B,hapticgen,vibration,audio_vibration/vibration/2-114609-B-28-vib-hapticgen.wav
5-161270-A-33-vib-percept.wav,5,33,door_wood_creaks,161270,A,percept,vibration,audio_vibration/vibration/5-161270-A-33-vib-percept.wav
2-117330-A-28-vib-percept.wav,2,28,snoring,117330,A,percept,vibration,audio_vibration/vibration/2-117330-A-28-vib-percept.wav
2-71162-A-1-vib-freqshift.wav,2,1,rooster,71162,A,freqshift,vibration,audio_vibration/vibration/2-71162-A-1-vib-freqshift.wav
2-118104-A-21-vib-pitchmatch.wav,2,21,sneezing,118104,A,pitchmatch,vibration,audio_vibration/vibration/2-118104-A-21-vib-pitchmatch.wav
1-137-A-32-vib-percept.wav,1,32,keyboard_typing,137,A,percept,vibration,audio_vibration/vibration/1-137-A-32-vib-percept.wav
1-9887-A-49-vib-pitchmatch.wav,1,49,hand_saw,9887,A,pitchmatch,vibration,audio_vibration/vibration/1-9887-A-49-vib-pitchmatch.wav
4-180453-A-17-vib-hapticgen.wav,4,17,pouring_water,180453,A,hapticgen,vibration,audio_vibration/vibration/4-180453-A-17-vib-hapticgen.wav
1-87565-A-29-vib-hapticgen.wav,1,29,drinking_sipping,87565,A,hapticgen,vibration,audio_vibration/vibration/1-87565-A-29-vib-hapticgen.wav
5-182404-A-18-vib-pitchmatch.wav,5,18,toilet_flush,182404,A,pitchmatch,vibration,audio_vibration/vibration/5-182404-A-18-vib-pitchmatch.wav
3-164595-A-15-vib-pitchmatch.wav,3,15,water_drops,164595,A,pitchmatch,vibration,audio_vibration/vibration/3-164595-A-15-vib-pitchmatch.wav
2-83536-A-27-vib-freqshift.wav,2,27,brushing_teeth,83536,A,freqshift,vibration,audio_vibration/vibration/2-83536-A-27-vib-freqshift.wav
1-54084-A-42-vib-freqshift.wav,1,42,siren,54084,A,freqshift,vibration,audio_vibration/vibration/1-54084-A-42-vib-freqshift.wav
1-30709-C-23-vib-pitchmatch.wav,1,23,breathing,30709,C,pitchmatch,vibration,audio_vibration/vibration/1-30709-C-23-vib-pitchmatch.wav
4-188878-A-30-vib-pitchmatch.wav,4,30,door_wood_knock,188878,A,pitchmatch,vibration,audio_vibration/vibration/4-188878-A-30-vib-pitchmatch.wav
5-188655-A-10-vib-freqshift.wav,5,10,rain,188655,A,freqshift,vibration,audio_vibration/vibration/5-188655-A-10-vib-freqshift.wav
2-106015-B-44-vib-freqshift.wav,2,44,engine,106015,B,freqshift,vibration,audio_vibration/vibration/2-106015-B-44-vib-freqshift.wav
2-84965-A-23-vib-hapticgen.wav,2,23,breathing,84965,A,hapticgen,vibration,audio_vibration/vibration/2-84965-A-23-vib-hapticgen.wav
5-251489-A-24-vib-percept.wav,5,24,coughing,251489,A,percept,vibration,audio_vibration/vibration/5-251489-A-24-vib-percept.wav
5-186924-A-12-vib-freqshift.wav,5,12,crackling_fire,186924,A,freqshift,vibration,audio_vibration/vibration/5-186924-A-12-vib-freqshift.wav
5-213802-A-12-vib-hapticgen.wav,5,12,crackling_fire,213802,A,hapticgen,vibration,audio_vibration/vibration/5-213802-A-12-vib-hapticgen.wav
2-126433-A-17-vib-hapticgen.wav,2,17,pouring_water,126433,A,hapticgen,vibration,audio_vibration/vibration/2-126433-A-17-vib-hapticgen.wav
4-188191-C-29-vib-percept.wav,4,29,drinking_sipping,188191,C,percept,vibration,audio_vibration/vibration/4-188191-C-29-vib-percept.wav
3-70962-B-4-vib-pitchmatch.wav,3,4,frog,70962,B,pitchmatch,vibration,audio_vibration/vibration/3-70962-B-4-vib-pitchmatch.wav
3-92637-A-18-vib-freqshift.wav,3,18,toilet_flush,92637,A,freqshift,vibration,audio_vibration/vibration/3-92637-A-18-vib-freqshift.wav
4-144083-B-16-vib-percept.wav,4,16,wind,144083,B,percept,vibration,audio_vibration/vibration/4-144083-B-16-vib-percept.wav
5-103415-A-2-vib-percept.wav,5,2,pig,103415,A,percept,vibration,audio_vibration/vibration/5-103415-A-2-vib-percept.wav
3-164688-A-38-vib-pitchmatch.wav,3,38,clock_tick,164688,A,pitchmatch,vibration,audio_vibration/vibration/3-164688-A-38-vib-pitchmatch.wav
3-249913-A-25-vib-hapticgen.wav,3,25,footsteps,249913,A,hapticgen,vibration,audio_vibration/vibration/3-249913-A-25-vib-hapticgen.wav
1-202111-A-3-vib-pitchmatch.wav,1,3,cow,202111,A,pitchmatch,vibration,audio_vibration/vibration/1-202111-A-3-vib-pitchmatch.wav
5-257349-A-15-vib-freqshift.wav,5,15,water_drops,257349,A,freqshift,vibration,audio_vibration/vibration/5-257349-A-15-vib-freqshift.wav
5-222041-A-9-vib-hapticgen.wav,5,9,crow,222041,A,hapticgen,vibration,audio_vibration/vibration/5-222041-A-9-vib-hapticgen.wav
2-72547-A-14-vib-percept.wav,2,14,chirping_birds,72547,A,percept,vibration,audio_vibration/vibration/2-72547-A-14-vib-percept.wav
2-87282-A-34-vib-hapticgen.wav,2,34,can_opening,87282,A,hapticgen,vibration,audio_vibration/vibration/2-87282-A-34-vib-hapticgen.wav
5-204352-B-13-vib-freqshift.wav,5,13,crickets,204352,B,freqshift,vibration,audio_vibration/vibration/5-204352-B-13-vib-freqshift.wav
4-196672-A-8-vib-pitchmatch.wav,4,8,sheep,196672,A,pitchmatch,vibration,audio_vibration/vibration/4-196672-A-8-vib-pitchmatch.wav
3-128512-A-47-vib-hapticgen.wav,3,47,airplane,128512,A,hapticgen,vibration,audio_vibration/vibration/3-128512-A-47-vib-hapticgen.wav
1-75189-A-7-vib-freqshift.wav,1,7,insects,75189,A,freqshift,vibration,audio_vibration/vibration/1-75189-A-7-vib-freqshift.wav
1-61261-A-44-vib-pitchmatch.wav,1,44,engine,61261,A,pitchmatch,vibration,audio_vibration/vibration/1-61261-A-44-vib-pitchmatch.wav
2-122104-A-0-vib-pitchmatch.wav,2,0,dog,122104,A,pitchmatch,vibration,audio_vibration/vibration/2-122104-A-0-vib-pitchmatch.wav
1-20133-A-39-vib-pitchmatch.wav,1,39,glass_breaking,20133,A,pitchmatch,vibration,audio_vibration/vibration/1-20133-A-39-vib-pitchmatch.wav
1-13613-A-37-vib-freqshift.wav,1,37,clock_alarm,13613,A,freqshift,vibration,audio_vibration/vibration/1-13613-A-37-vib-freqshift.wav
5-160614-C-48-vib-percept.wav,5,48,fireworks,160614,C,percept,vibration,audio_vibration/vibration/5-160614-C-48-vib-percept.wav
1-61261-A-44-vib-percept.wav,1,44,engine,61261,A,percept,vibration,audio_vibration/vibration/1-61261-A-44-vib-percept.wav
1-21421-A-46-vib-hapticgen.wav,1,46,church_bells,21421,A,hapticgen,vibration,audio_vibration/vibration/1-21421-A-46-vib-hapticgen.wav
4-159609-A-14-vib-freqshift.wav,4,14,chirping_birds,159609,A,freqshift,vibration,audio_vibration/vibration/4-159609-A-14-vib-freqshift.wav
5-156698-A-18-vib-percept.wav,5,18,toilet_flush,156698,A,percept,vibration,audio_vibration/vibration/5-156698-A-18-vib-percept.wav
4-181563-A-12-vib-pitchmatch.wav,4,12,crackling_fire,181563,A,pitchmatch,vibration,audio_vibration/vibration/4-181563-A-12-vib-pitchmatch.wav
3-144259-A-29-vib-pitchmatch.wav,3,29,drinking_sipping,144259,A,pitchmatch,vibration,audio_vibration/vibration/3-144259-A-29-vib-pitchmatch.wav
3-118658-B-41-vib-freqshift.wav,3,41,chainsaw,118658,B,freqshift,vibration,audio_vibration/vibration/3-118658-B-41-vib-freqshift.wav
4-191327-A-38-vib-hapticgen.wav,4,38,clock_tick,191327,A,hapticgen,vibration,audio_vibration/vibration/4-191327-A-38-vib-hapticgen.wav
2-109231-B-9-vib-hapticgen.wav,2,9,crow,109231,B,hapticgen,vibration,audio_vibration/vibration/2-109231-B-9-vib-hapticgen.wav
1-34094-A-5-vib-hapticgen.wav,1,5,cat,34094,A,hapticgen,vibration,audio_vibration/vibration/1-34094-A-5-vib-hapticgen.wav
4-166661-A-10-vib-freqshift.wav,4,10,rain,166661,A,freqshift,vibration,audio_vibration/vibration/4-166661-A-10-vib-freqshift.wav
3-108677-A-18-vib-hapticgen.wav,3,18,toilet_flush,108677,A,hapticgen,vibration,audio_vibration/vibration/3-108677-A-18-vib-hapticgen.wav
4-181035-A-38-vib-percept.wav,4,38,clock_tick,181035,A,percept,vibration,audio_vibration/vibration/4-181035-A-38-vib-percept.wav
3-158056-A-31-vib-freqshift.wav,3,31,mouse_click,158056,A,freqshift,vibration,audio_vibration/vibration/3-158056-A-31-vib-freqshift.wav
2-135728-A-38-vib-pitchmatch.wav,2,38,clock_tick,135728,A,pitchmatch,vibration,audio_vibration/vibration/2-135728-A-38-vib-pitchmatch.wav
1-81883-A-21-vib-freqshift.wav,1,21,sneezing,81883,A,freqshift,vibration,audio_vibration/vibration/1-81883-A-21-vib-freqshift.wav
5-250026-B-30-vib-freqshift.wav,5,30,door_wood_knock,250026,B,freqshift,vibration,audio_vibration/vibration/5-250026-B-30-vib-freqshift.wav
2-64332-A-18-vib-hapticgen.wav,2,18,toilet_flush,64332,A,hapticgen,vibration,audio_vibration/vibration/2-64332-A-18-vib-hapticgen.wav
2-107228-A-44-vib-hapticgen.wav,2,44,engine,107228,A,hapticgen,vibration,audio_vibration/vibration/2-107228-A-44-vib-hapticgen.wav
1-19118-A-24-vib-freqshift.wav,1,24,coughing,19118,A,freqshift,vibration,audio_vibration/vibration/1-19118-A-24-vib-freqshift.wav
1-260640-C-2-vib-pitchmatch.wav,1,2,pig,260640,C,pitchmatch,vibration,audio_vibration/vibration/1-260640-C-2-vib-pitchmatch.wav
4-182034-A-30-vib-percept.wav,4,30,door_wood_knock,182034,A,percept,vibration,audio_vibration/vibration/4-182034-A-30-vib-percept.wav
5-207681-A-24-vib-hapticgen.wav,5,24,coughing,207681,A,hapticgen,vibration,audio_vibration/vibration/5-207681-A-24-vib-hapticgen.wav
2-184077-A-49-vib-percept.wav,2,49,hand_saw,184077,A,percept,vibration,audio_vibration/vibration/2-184077-A-49-vib-percept.wav
1-155858-B-25-vib-pitchmatch.wav,1,25,footsteps,155858,B,pitchmatch,vibration,audio_vibration/vibration/1-155858-B-25-vib-pitchmatch.wav
5-251963-A-47-vib-pitchmatch.wav,5,47,airplane,251963,A,pitchmatch,vibration,audio_vibration/vibration/5-251963-A-47-vib-pitchmatch.wav
5-160614-A-48-vib-freqshift.wav,5,48,fireworks,160614,A,freqshift,vibration,audio_vibration/vibration/5-160614-A-48-vib-freqshift.wav
2-56926-A-46-vib-percept.wav,2,46,church_bells,56926,A,percept,vibration,audio_vibration/vibration/2-56926-A-46-vib-percept.wav
3-126391-A-27-vib-hapticgen.wav,3,27,brushing_teeth,126391,A,hapticgen,vibration,audio_vibration/vibration/3-126391-A-27-vib-hapticgen.wav
2-152964-A-31-vib-percept.wav,2,31,mouse_click,152964,A,percept,vibration,audio_vibration/vibration/2-152964-A-31-vib-percept.wav
4-204777-C-39-vib-pitchmatch.wav,4,39,glass_breaking,204777,C,pitchmatch,vibration,audio_vibration/vibration/4-204777-C-39-vib-pitchmatch.wav
1-181071-B-40-vib-hapticgen.wav,1,40,helicopter,181071,B,hapticgen,vibration,audio_vibration/vibration/1-181071-B-40-vib-hapticgen.wav
4-161100-A-47-vib-freqshift.wav,4,47,airplane,161100,A,freqshift,vibration,audio_vibration/vibration/4-161100-A-47-vib-freqshift.wav
1-80841-A-13-vib-hapticgen.wav,1,13,crickets,80841,A,hapticgen,vibration,audio_vibration/vibration/1-80841-A-13-vib-hapticgen.wav
1-18810-A-49-vib-pitchmatch.wav,1,49,hand_saw,18810,A,pitchmatch,vibration,audio_vibration/vibration/1-18810-A-49-vib-pitchmatch.wav
5-185579-A-41-vib-freqshift.wav,5,41,chainsaw,185579,A,freqshift,vibration,audio_vibration/vibration/5-185579-A-41-vib-freqshift.wav
3-87936-B-46-vib-percept.wav,3,46,church_bells,87936,B,percept,vibration,audio_vibration/vibration/3-87936-B-46-vib-percept.wav
5-194930-A-1-vib-percept.wav,5,1,rooster,194930,A,percept,vibration,audio_vibration/vibration/5-194930-A-1-vib-percept.wav
2-92978-A-29-vib-percept.wav,2,29,drinking_sipping,92978,A,percept,vibration,audio_vibration/vibration/2-92978-A-29-vib-percept.wav
5-216131-A-32-vib-percept.wav,5,32,keyboard_typing,216131,A,percept,vibration,audio_vibration/vibration/5-216131-A-32-vib-percept.wav
2-125520-A-43-vib-pitchmatch.wav,2,43,car_horn,125520,A,pitchmatch,vibration,audio_vibration/vibration/2-125520-A-43-vib-pitchmatch.wav
3-51909-A-42-vib-pitchmatch.wav,3,42,siren,51909,A,pitchmatch,vibration,audio_vibration/vibration/3-51909-A-42-vib-pitchmatch.wav
4-172733-A-36-vib-pitchmatch.wav,4,36,vacuum_cleaner,172733,A,pitchmatch,vibration,audio_vibration/vibration/4-172733-A-36-vib-pitchmatch.wav
4-197454-B-28-vib-hapticgen.wav,4,28,snoring,197454,B,hapticgen,vibration,audio_vibration/vibration/4-197454-B-28-vib-hapticgen.wav
3-108451-B-17-vib-hapticgen.wav,3,17,pouring_water,108451,B,hapticgen,vibration,audio_vibration/vibration/3-108451-B-17-vib-hapticgen.wav
4-130891-A-7-vib-pitchmatch.wav,4,7,insects,130891,A,pitchmatch,vibration,audio_vibration/vibration/4-130891-A-7-vib-pitchmatch.wav
3-132340-A-37-vib-freqshift.wav,3,37,clock_alarm,132340,A,freqshift,vibration,audio_vibration/vibration/3-132340-A-37-vib-freqshift.wav
1-73585-A-7-vib-hapticgen.wav,1,7,insects,73585,A,hapticgen,vibration,audio_vibration/vibration/1-73585-A-7-vib-hapticgen.wav
2-100786-A-1-vib-freqshift.wav,2,1,rooster,100786,A,freqshift,vibration,audio_vibration/vibration/2-100786-A-1-vib-freqshift.wav
1-19898-B-41-vib-hapticgen.wav,1,41,chainsaw,19898,B,hapticgen,vibration,audio_vibration/vibration/1-19898-B-41-vib-hapticgen.wav
3-170574-A-30-vib-freqshift.wav,3,30,door_wood_knock,170574,A,freqshift,vibration,audio_vibration/vibration/3-170574-A-30-vib-freqshift.wav
1-196660-A-8-vib-freqshift.wav,1,8,sheep,196660,A,freqshift,vibration,audio_vibration/vibration/1-196660-A-8-vib-freqshift.wav
1-18074-A-6-vib-pitchmatch.wav,1,6,hen,18074,A,pitchmatch,vibration,audio_vibration/vibration/1-18074-A-6-vib-pitchmatch.wav
2-95258-A-1-vib-percept.wav,2,1,rooster,95258,A,percept,vibration,audio_vibration/vibration/2-95258-A-1-vib-percept.wav
4-182839-A-17-vib-freqshift.wav,4,17,pouring_water,182839,A,freqshift,vibration,audio_vibration/vibration/4-182839-A-17-vib-freqshift.wav
3-142605-A-21-vib-percept.wav,3,21,sneezing,142605,A,percept,vibration,audio_vibration/vibration/3-142605-A-21-vib-percept.wav
4-156993-A-19-vib-hapticgen.wav,4,19,thunderstorm,156993,A,hapticgen,vibration,audio_vibration/vibration/4-156993-A-19-vib-hapticgen.wav
2-72677-A-18-vib-freqshift.wav,2,18,toilet_flush,72677,A,freqshift,vibration,audio_vibration/vibration/2-72677-A-18-vib-freqshift.wav
4-161099-A-47-vib-hapticgen.wav,4,47,airplane,161099,A,hapticgen,vibration,audio_vibration/vibration/4-161099-A-47-vib-hapticgen.wav
4-164661-A-12-vib-freqshift.wav,4,12,crackling_fire,164661,A,freqshift,vibration,audio_vibration/vibration/4-164661-A-12-vib-freqshift.wav
5-243773-A-44-vib-pitchmatch.wav,5,44,engine,243773,A,pitchmatch,vibration,audio_vibration/vibration/5-243773-A-44-vib-pitchmatch.wav
1-36929-A-47-vib-percept.wav,1,47,airplane,36929,A,percept,vibration,audio_vibration/vibration/1-36929-A-47-vib-percept.wav
4-147240-A-2-vib-hapticgen.wav,4,2,pig,147240,A,hapticgen,vibration,audio_vibration/vibration/4-147240-A-2-vib-hapticgen.wav
2-117615-E-48-vib-freqshift.wav,2,48,fireworks,117615,E,freqshift,vibration,audio_vibration/vibration/2-117615-E-48-vib-freqshift.wav
4-149940-A-5-vib-freqshift.wav,4,5,cat,149940,A,freqshift,vibration,audio_vibration/vibration/4-149940-A-5-vib-freqshift.wav
4-184237-A-28-vib-pitchmatch.wav,4,28,snoring,184237,A,pitchmatch,vibration,audio_vibration/vibration/4-184237-A-28-vib-pitchmatch.wav
1-49098-A-35-vib-freqshift.wav,1,35,washing_machine,49098,A,freqshift,vibration,audio_vibration/vibration/1-49098-A-35-vib-freqshift.wav
5-237795-A-34-vib-freqshift.wav,5,34,can_opening,237795,A,freqshift,vibration,audio_vibration/vibration/5-237795-A-34-vib-freqshift.wav
2-104952-B-16-vib-freqshift.wav,2,16,wind,104952,B,freqshift,vibration,audio_vibration/vibration/2-104952-B-16-vib-freqshift.wav
1-18074-B-6-vib-hapticgen.wav,1,6,hen,18074,B,hapticgen,vibration,audio_vibration/vibration/1-18074-B-6-vib-hapticgen.wav
5-197118-A-45-vib-percept.wav,5,45,train,197118,A,percept,vibration,audio_vibration/vibration/5-197118-A-45-vib-percept.wav
3-110913-D-7-vib-freqshift.wav,3,7,insects,110913,D,freqshift,vibration,audio_vibration/vibration/3-110913-D-7-vib-freqshift.wav
5-257642-A-39-vib-pitchmatch.wav,5,39,glass_breaking,257642,A,pitchmatch,vibration,audio_vibration/vibration/5-257642-A-39-vib-pitchmatch.wav
5-193473-A-12-vib-percept.wav,5,12,crackling_fire,193473,A,percept,vibration,audio_vibration/vibration/5-193473-A-12-vib-percept.wav
2-70344-A-33-vib-freqshift.wav,2,33,door_wood_creaks,70344,A,freqshift,vibration,audio_vibration/vibration/2-70344-A-33-vib-freqshift.wav
1-7974-B-49-vib-percept.wav,1,49,hand_saw,7974,B,percept,vibration,audio_vibration/vibration/1-7974-B-49-vib-percept.wav
4-209698-A-37-vib-percept.wav,4,37,clock_alarm,209698,A,percept,vibration,audio_vibration/vibration/4-209698-A-37-vib-percept.wav
1-57316-A-13-vib-pitchmatch.wav,1,13,crickets,57316,A,pitchmatch,vibration,audio_vibration/vibration/1-57316-A-13-vib-pitchmatch.wav
1-105224-A-22-vib-percept.wav,1,22,clapping,105224,A,percept,vibration,audio_vibration/vibration/1-105224-A-22-vib-percept.wav
1-172649-A-40-vib-hapticgen.wav,1,40,helicopter,172649,A,hapticgen,vibration,audio_vibration/vibration/1-172649-A-40-vib-hapticgen.wav
5-259169-A-5-vib-percept.wav,5,5,cat,259169,A,percept,vibration,audio_vibration/vibration/5-259169-A-5-vib-percept.wav
1-29532-A-16-vib-pitchmatch.wav,1,16,wind,29532,A,pitchmatch,vibration,audio_vibration/vibration/1-29532-A-16-vib-pitchmatch.wav
3-155570-A-32-vib-percept.wav,3,32,keyboard_typing,155570,A,percept,vibration,audio_vibration/vibration/3-155570-A-32-vib-percept.wav
3-115387-A-47-vib-freqshift.wav,3,47,airplane,115387,A,freqshift,vibration,audio_vibration/vibration/3-115387-A-47-vib-freqshift.wav
3-105236-A-7-vib-percept.wav,3,7,insects,105236,A,percept,vibration,audio_vibration/vibration/3-105236-A-7-vib-percept.wav
2-120333-A-32-vib-freqshift.wav,2,32,keyboard_typing,120333,A,freqshift,vibration,audio_vibration/vibration/2-120333-A-32-vib-freqshift.wav
3-108791-A-18-vib-freqshift.wav,3,18,toilet_flush,108791,A,freqshift,vibration,audio_vibration/vibration/3-108791-A-18-vib-freqshift.wav
1-45641-A-27-vib-freqshift.wav,1,27,brushing_teeth,45641,A,freqshift,vibration,audio_vibration/vibration/1-45641-A-27-vib-freqshift.wav
4-130584-A-4-vib-percept.wav,4,4,frog,130584,A,percept,vibration,audio_vibration/vibration/4-130584-A-4-vib-percept.wav
2-108017-A-24-vib-freqshift.wav,2,24,coughing,108017,A,freqshift,vibration,audio_vibration/vibration/2-108017-A-24-vib-freqshift.wav
5-197121-B-45-vib-pitchmatch.wav,5,45,train,197121,B,pitchmatch,vibration,audio_vibration/vibration/5-197121-B-45-vib-pitchmatch.wav
2-95258-A-1-vib-hapticgen.wav,2,1,rooster,95258,A,hapticgen,vibration,audio_vibration/vibration/2-95258-A-1-vib-hapticgen.wav
4-108352-A-33-vib-freqshift.wav,4,33,door_wood_creaks,108352,A,freqshift,vibration,audio_vibration/vibration/4-108352-A-33-vib-freqshift.wav
2-112213-B-39-vib-freqshift.wav,2,39,glass_breaking,112213,B,freqshift,vibration,audio_vibration/vibration/2-112213-B-39-vib-freqshift.wav
3-151255-A-28-vib-freqshift.wav,3,28,snoring,151255,A,freqshift,vibration,audio_vibration/vibration/3-151255-A-28-vib-freqshift.wav
3-142593-A-38-vib-pitchmatch.wav,3,38,clock_tick,142593,A,pitchmatch,vibration,audio_vibration/vibration/3-142593-A-38-vib-pitchmatch.wav
5-260011-A-34-vib-freqshift.wav,5,34,can_opening,260011,A,freqshift,vibration,audio_vibration/vibration/5-260011-A-34-vib-freqshift.wav
5-216216-A-13-vib-hapticgen.wav,5,13,crickets,216216,A,hapticgen,vibration,audio_vibration/vibration/5-216216-A-13-vib-hapticgen.wav
4-154793-A-4-vib-hapticgen.wav,4,4,frog,154793,A,hapticgen,vibration,audio_vibration/vibration/4-154793-A-4-vib-hapticgen.wav
5-244933-A-34-vib-hapticgen.wav,5,34,can_opening,244933,A,hapticgen,vibration,audio_vibration/vibration/5-244933-A-34-vib-hapticgen.wav
3-142605-A-21-vib-hapticgen.wav,3,21,sneezing,142605,A,hapticgen,vibration,audio_vibration/vibration/3-142605-A-21-vib-hapticgen.wav
5-260875-A-35-vib-pitchmatch.wav,5,35,washing_machine,260875,A,pitchmatch,vibration,audio_vibration/vibration/5-260875-A-35-vib-pitchmatch.wav
4-159609-B-14-vib-percept.wav,4,14,chirping_birds,159609,B,percept,vibration,audio_vibration/vibration/4-159609-B-14-vib-percept.wav
3-96606-B-49-vib-pitchmatch.wav,3,49,hand_saw,96606,B,pitchmatch,vibration,audio_vibration/vibration/3-96606-B-49-vib-pitchmatch.wav
1-51035-A-16-vib-pitchmatch.wav,1,16,wind,51035,A,pitchmatch,vibration,audio_vibration/vibration/1-51035-A-16-vib-pitchmatch.wav
3-68630-B-40-vib-pitchmatch.wav,3,40,helicopter,68630,B,pitchmatch,vibration,audio_vibration/vibration/3-68630-B-40-vib-pitchmatch.wav
1-51805-G-33-vib-freqshift.wav,1,33,door_wood_creaks,51805,G,freqshift,vibration,audio_vibration/vibration/1-51805-G-33-vib-freqshift.wav
1-56380-B-5-vib-pitchmatch.wav,1,5,cat,56380,B,pitchmatch,vibration,audio_vibration/vibration/1-56380-B-5-vib-pitchmatch.wav
4-161103-A-47-vib-percept.wav,4,47,airplane,161103,A,percept,vibration,audio_vibration/vibration/4-161103-A-47-vib-percept.wav
