filename,soundname,fold,target,category,clip_id,take,vibration_type,file_type,file_path
3-164688-A-38-vib-pitchmatch.wav,Clock_Tick_27,3,38,clock_tick,164688,A,pitchmatch,vibration,audio_vibration/vibration/3-164688-A-38-vib-pitchmatch.wav
3-249913-A-25-vib-hapticgen.wav,Footsteps_26,3,25,footsteps,249913,A,hapticgen,vibration,audio_vibration/vibration/3-249913-A-25-vib-hapticgen.wav
1-202111-A-3-vib-pitchmatch.wav,Cow_24,1,3,cow,202111,A,pitchmatch,vibration,audio_vibration/vibration/1-202111-A-3-vib-pitchmatch.wav
5-257349-A-15-vib-freqshift.wav,Water_Drops_24,5,15,water_drops,257349,A,freqshift,vibration,audio_vibration/vibration/5-257349-A-15-vib-freqshift.wav
5-222041-A-9-vib-hapticgen.wav,Crow_26,5,9,crow,222041,A,hapticgen,vibration,audio_vibration/vibration/5-222041-A-9-vib-hapticgen.wav
2-72547-A-14-vib-percept.wav,Chirping_Birds_25,2,14,chirping_birds,72547,A,percept,vibration,audio_vibration/vibration/2-72547-A-14-vib-percept.wav
2-87282-A-34-vib-hapticgen.wav,Can_Opening_23,2,34,can_opening,87282,A,hapticgen,vibration,audio_vibration/vibration/2-87282-A-34-vib-hapticgen.wav
5-204352-B-13-vib-freqshift.wav,Crickets_20,5,13,crickets,204352,B,freqshift,vibration,audio_vibration/vibration/5-204352-B-13-vib-freqshift.wav
4-196672-A-8-vib-pitchmatch.wav,Sheep_22,4,8,sheep,196672,A,pitchmatch,vibration,audio_vibration/vibration/4-196672-A-8-vib-pitchmatch.wav
3-128512-A-47-vib-hapticgen.wav,Airplane_19,3,47,airplane,128512,A,hapticgen,vibration,audio_vibration/vibration/3-128512-A-47-vib-hapticgen.wav
1-75189-A-7-vib-freqshift.wav,Insects_18,1,7,insects,75189,A,freqshift,vibration,audio_vibration/vibration/1-75189-A-7-vib-freqshift.wav
1-61261-A-44-vib-pitchmatch.wav,Engine_15,1,44,engine,61261,A,pitchmatch,vibration,audio_vibration/vibration/1-61261-A-44-vib-pitchmatch.wav
2-122104-A-0-vib-pitchmatch.wav,Dog_21,2,0,dog,122104,A,pitchmatch,vibration,audio_vibration/vibration/2-122104-A-0-vib-pitchmatch.wav
1-20133-A-39-vib-pitchmatch.wav,Glass_Breaking_19,1,39,glass_breaking,20133,A,pitchmatch,vibration,audio_vibration/vibration/1-20133-A-39-vib-pitchmatch.wav
1-13613-A-37-vib-freqshift.wav,Clock_Alarm_19,1,37,clock_alarm,13613,A,freqshift,vibration,audio_vibration/vibration/1-13613-A-37-vib-freqshift.wav
5-160614-C-48-vib-percept.wav,Fireworks_23,5,48,fireworks,160614,C,percept,vibration,audio_vibration/vibration/5-160614-C-48-vib-percept.wav
1-61261-A-44-vib-percept.wav,Engine_16,1,44,engine,61261,A,percept,vibration,audio_vibration/vibration/1-61261-A-44-vib-percept.wav
1-21421-A-46-vib-hapticgen.wav,Church_Bells_22,1,46,church_bells,21421,A,hapticgen,vibration,audio_vibration/vibration/1-21421-A-46-vib-hapticgen.wav
4-159609-A-14-vib-freqshift.wav,Chirping_Birds_26,4,14,chirping_birds,159609,A,freqshift,vibration,audio_vibration/vibration/4-159609-A-14-vib-freqshift.wav
5-156698-A-18-vib-percept.wav,Toilet_Flush_25,5,18,toilet_flush,156698,A,percept,vibration,audio_vibration/vibration/5-156698-A-18-vib-percept.wav
4-181563-A-12-vib-pitchmatch.wav,Crackling_Fire_27,4,12,crackling_fire,181563,A,pitchmatch,vibration,audio_vibration/vibration/4-181563-A-12-vib-pitchmatch.wav
3-144259-A-29-vib-pitchmatch.wav,Drinking_Sipping_22,3,29,drinking_sipping,144259,A,pitchmatch,vibration,audio_vibration/vibration/3-144259-A-29-vib-pitchmatch.wav
3-118658-B-41-vib-freqshift.wav,Chainsaw_21,3,41,chainsaw,118658,B,freqshift,vibration,audio_vibration/vibration/3-118658-B-41-vib-freqshift.wav
4-191327-A-38-vib-hapticgen.wav,Clock_Tick_28,4,38,clock_tick,191327,A,hapticgen,vibration,audio_vibration/vibration/4-191327-A-38-vib-hapticgen.wav
2-109231-B-9-vib-hapticgen.wav,Crow_27,2,9,crow,109231,B,hapticgen,vibration,audio_vibration/vibration/2-109231-B-9-vib-hapticgen.wav
1-34094-A-5-vib-hapticgen.wav,Cat_20,1,5,cat,34094,A,hapticgen,vibration,audio_vibration/vibration/1-34094-A-5-vib-hapticgen.wav
4-166661-A-10-vib-freqshift.wav,Rain_22,4,10,rain,166661,A,freqshift,vibration,audio_vibration/vibration/4-166661-A-10-vib-freqshift.wav
3-108677-A-18-vib-hapticgen.wav,Toilet_Flush_26,3,18,toilet_flush,108677,A,hapticgen,vibration,audio_vibration/vibration/3-108677-A-18-vib-hapticgen.wav
4-181035-A-38-vib-percept.wav,Clock_Tick_29,4,38,clock_tick,181035,A,percept,vibration,audio_vibration/vibration/4-181035-A-38-vib-percept.wav
3-158056-A-31-vib-freqshift.wav,Mouse_Click_23,3,31,mouse_click,158056,A,freqshift,vibration,audio_vibration/vibration/3-158056-A-31-vib-freqshift.wav
2-135728-A-38-vib-pitchmatch.wav,Clock_Tick_30,2,38,clock_tick,135728,A,pitchmatch,vibration,audio_vibration/vibration/2-135728-A-38-vib-pitchmatch.wav
1-81883-A-21-vib-freqshift.wav,Sneezing_19,1,21,sneezing,81883,A,freqshift,vibration,audio_vibration/vibration/1-81883-A-21-vib-freqshift.wav
5-250026-B-30-vib-freqshift.wav,Door_Wood_Knock_25,5,30,door_wood_knock,250026,B,freqshift,vibration,audio_vibration/vibration/5-250026-B-30-vib-freqshift.wav
2-64332-A-18-vib-hapticgen.wav,Toilet_Flush_27,2,18,toilet_flush,64332,A,hapticgen,vibration,audio_vibration/vibration/2-64332-A-18-vib-hapticgen.wav
2-107228-A-44-vib-hapticgen.wav,Engine_17,2,44,engine,107228,A,hapticgen,vibration,audio_vibration/vibration/2-107228-A-44-vib-hapticgen.wav
1-19118-A-24-vib-freqshift.wav,Coughing_26,1,24,coughing,19118,A,freqshift,vibration,audio_vibration/vibration/1-19118-A-24-vib-freqshift.wav
1-260640-C-2-vib-pitchmatch.wav,Pig_23,1,2,pig,260640,C,pitchmatch,vibration,audio_vibration/vibration/1-260640-C-2-vib-pitchmatch.wav
4-182034-A-30-vib-percept.wav,Door_Wood_Knock_26,4,30,door_wood_knock,182034,A,percept,vibration,audio_vibration/vibration/4-182034-A-30-vib-percept.wav
5-207681-A-24-vib-hapticgen.wav,Coughing_27,5,24,coughing,207681,A,hapticgen,vibration,audio_vibration/vibration/5-207681-A-24-vib-hapticgen.wav
2-184077-A-49-vib-percept.wav,Hand_Saw_20,2,49,hand_saw,184077,A,percept,vibration,audio_vibration/vibration/2-184077-A-49-vib-percept.wav
1-155858-B-25-vib-pitchmatch.wav,Footsteps_27,1,25,footsteps,155858,B,pitchmatch,vibration,audio_vibration/vibration/1-155858-B-25-vib-pitchmatch.wav
5-251963-A-47-vib-pitchmatch.wav,Airplane_20,5,47,airplane,251963,A,pitchmatch,vibration,audio_vibration/vibration/5-251963-A-47-vib-pitchmatch.wav
5-160614-A-48-vib-freqshift.wav,Fireworks_24,5,48,fireworks,160614,A,freqshift,vibration,audio_vibration/vibration/5-160614-A-48-vib-freqshift.wav
2-56926-A-46-vib-percept.wav,Church_Bells_23,2,46,church_bells,56926,A,percept,vibration,audio_vibration/vibration/2-56926-A-46-vib-percept.wav
3-126391-A-27-vib-hapticgen.wav,Brushing_Teeth_22,3,27,brushing_teeth,126391,A,hapticgen,vibration,audio_vibration/vibration/3-126391-A-27-vib-hapticgen.wav
2-152964-A-31-vib-percept.wav,Mouse_Click_24,2,31,mouse_click,152964,A,percept,vibration,audio_vibration/vibration/2-152964-A-31-vib-percept.wav
4-204777-C-39-vib-pitchmatch.wav,Glass_Breaking_20,4,39,glass_breaking,204777,C,pitchmatch,vibration,audio_vibration/vibration/4-204777-C-39-vib-pitchmatch.wav
1-181071-B-40-vib-hapticgen.wav,Helicopter_19,1,40,helicopter,181071,B,hapticgen,vibration,audio_vibration/vibration/1-181071-B-40-vib-hapticgen.wav
4-161100-A-47-vib-freqshift.wav,Airplane_21,4,47,airplane,161100,A,freqshift,vibration,audio_vibration/vibration/4-161100-A-47-vib-freqshift.wav
1-80841-A-13-vib-hapticgen.wav,Crickets_21,1,13,crickets,80841,A,hapticgen,vibration,audio_vibration/vibration/1-80841-A-13-vib-hapticgen.wav
1-18810-A-49-vib-pitchmatch.wav,Hand_Saw_21,1,49,hand_saw,18810,A,pitchmatch,vibration,audio_vibration/vibration/1-18810-A-49-vib-pitchmatch.wav
5-185579-A-41-vib-freqshift.wav,Chainsaw_22,5,41,chainsaw,185579,A,freqshift,vibration,audio_vibration/vibration/5-185579-A-41-vib-freqshift.wav
3-87936-B-46-vib-percept.wav,Church_Bells_24,3,46,church_bells,87936,B,percept,vibration,audio_vibration/vibration/3-87936-B-46-vib-percept.wav
5-194930-A-1-vib-percept.wav,Rooster_26,5,1,rooster,194930,A,percept,vibration,audio_vibration/vibration/5-194930-A-1-vib-percept.wav
2-92978-A-29-vib-percept.wav,Drinking_Sipping_23,2,29,drinking_sipping,92978,A,percept,vibration,audio_vibration/vibration/2-92978-A-29-vib-percept.wav
5-216131-A-32-vib-percept.wav,Keyboard_Typing_23,5,32,keyboard_typing,216131,A,percept,vibration,audio_vibration/vibration/5-216131-A-32-vib-percept.wav
2-125520-A-43-vib-pitchmatch.wav,Car_Horn_25,2,43,car_horn,125520,A,pitchmatch,vibration,audio_vibration/vibration/2-125520-A-43-vib-pitchmatch.wav
3-51909-A-42-vib-pitchmatch.wav,Siren_19,3,42,siren,51909,A,pitchmatch,vibration,audio_vibration/vibration/3-51909-A-42-vib-pitchmatch.wav
4-172733-A-36-vib-pitchmatch.wav,Vacuum_Cleaner_27,4,36,vacuum_cleaner,172733,A,pitchmatch,vibration,audio_vibration/vibration/4-172733-A-36-vib-pitchmatch.wav
4-197454-B-28-vib-hapticgen.wav,Snoring_24,4,28,snoring,197454,B,hapticgen,vibration,audio_vibration/vibration/4-197454-B-28-vib-hapticgen.wav
3-108451-B-17-vib-hapticgen.wav,Pouring_Water_28,3,17,pouring_water,108451,B,hapticgen,vibration,audio_vibration/vibration/3-108451-B-17-vib-hapticgen.wav
4-130891-A-7-vib-pitchmatch.wav,Insects_19,4,7,insects,130891,A,pitchmatch,vibration,audio_vibration/vibration/4-130891-A-7-vib-pitchmatch.wav
3-132340-A-37-vib-freqshift.wav,Clock_Alarm_20,3,37,clock_alarm,132340,A,freqshift,vibration,audio_vibration/vibration/3-132340-A-37-vib-freqshift.wav
1-73585-A-7-vib-hapticgen.wav,Insects_20,1,7,insects,73585,A,hapticgen,vibration,audio_vibration/vibration/1-73585-A-7-vib-hapticgen.wav
2-100786-A-1-vib-freqshift.wav,Rooster_27,2,1,rooster,100786,A,freqshift,vibration,audio_vibration/vibration/2-100786-A-1-vib-freqshift.wav
1-19898-B-41-vib-hapticgen.wav,Chainsaw_23,1,41,chainsaw,19898,B,hapticgen,vibration,audio_vibration/vibration/1-19898-B-41-vib-hapticgen.wav
3-170574-A-30-vib-freqshift.wav,Door_Wood_Knock_27,3,30,door_wood_knock,170574,A,freqshift,vibration,audio_vibration/vibration/3-170574-A-30-vib-freqshift.wav
1-196660-A-8-vib-freqshift.wav,Sheep_23,1,8,sheep,196660,A,freqshift,vibration,audio_vibration/vibration/1-196660-A-8-vib-freqshift.wav
1-18074-A-6-vib-pitchmatch.wav,Hen_23,1,6,hen,18074,A,pitchmatch,vibration,audio_vibration/vibration/1-18074-A-6-vib-pitchmatch.wav
2-95258-A-1-vib-percept.wav,Rooster_28,2,1,rooster,95258,A,percept,vibration,audio_vibration/vibration/2-95258-A-1-vib-percept.wav
4-182839-A-17-vib-freqshift.wav,Pouring_Water_29,4,17,pouring_water,182839,A,freqshift,vibration,audio_vibration/vibration/4-182839-A-17-vib-freqshift.wav
3-142605-A-21-vib-percept.wav,Sneezing_20,3,21,sneezing,142605,A,percept,vibration,audio_vibration/vibration/3-142605-A-21-vib-percept.wav
4-156993-A-19-vib-hapticgen.wav,Thunderstorm_22,4,19,thunderstorm,156993,A,hapticgen,vibration,audio_vibration/vibration/4-156993-A-19-vib-hapticgen.wav
2-72677-A-18-vib-freqshift.wav,Toilet_Flush_28,2,18,toilet_flush,72677,A,freqshift,vibration,audio_vibration/vibration/2-72677-A-18-vib-freqshift.wav
4-161099-A-47-vib-hapticgen.wav,Airplane_22,4,47,airplane,161099,A,hapticgen,vibration,audio_vibration/vibration/4-161099-A-47-vib-hapticgen.wav
4-164661-A-12-vib-freqshift.wav,Crackling_Fire_28,4,12,crackling_fire,164661,A,freqshift,vibration,audio_vibration/vibration/4-164661-A-12-vib-freqshift.wav
5-243773-A-44-vib-pitchmatch.wav,Engine_18,5,44,engine,243773,A,pitchmatch,vibration,audio_vibration/vibration/5-243773-A-44-vib-pitchmatch.wav
1-36929-A-47-vib-percept.wav,Airplane_23,1,47,airplane,36929,A,percept,vibration,audio_vibration/vibration/1-36929-A-47-vib-percept.wav
4-147240-A-2-vib-hapticgen.wav,Pig_24,4,2,pig,147240,A,hapticgen,vibration,audio_vibration/vibration/4-147240-A-2-vib-hapticgen.wav
2-117615-E-48-vib-freqshift.wav,Fireworks_25,2,48,fireworks,117615,E,freqshift,vibration,audio_vibration/vibration/2-117615-E-48-vib-freqshift.wav
4-149940-A-5-vib-freqshift.wav,Cat_21,4,5,cat,149940,A,freqshift,vibration,audio_vibration/vibration/4-149940-A-5-vib-freqshift.wav
4-184237-A-28-vib-pitchmatch.wav,Snoring_25,4,28,snoring,184237,A,pitchmatch,vibration,audio_vibration/vibration/4-184237-A-28-vib-pitchmatch.wav
1-49098-A-35-vib-freqshift.wav,Washing_Machine_27,1,35,washing_machine,49098,A,freqshift,vibration,audio_vibration/vibration/1-49098-A-35-vib-freqshift.wav
5-237795-A-34-vib-freqshift.wav,Can_Opening_24,5,34,can_opening,237795,A,freqshift,vibration,audio_vibration/vibration/5-237795-A-34-vib-freqshift.wav
2-104952-B-16-vib-freqshift.wav,Wind_20,2,16,wind,104952,B,freqshift,vibration,audio_vibration/vibration/2-104952-B-16-vib-freqshift.wav
1-18074-B-6-vib-hapticgen.wav,Hen_24,1,6,hen,18074,B,hapticgen,vibration,audio_vibration/vibration/1-18074-B-6-vib-hapticgen.wav
5-197118-A-45-vib-percept.wav,Train_23,5,45,train,197118,A,percept,vibration,audio_vibration/vibration/5-197118-A-45-vib-percept.wav
3-110913-D-7-vib-freqshift.wav,Insects_21,3,7,insects,110913,D,freqshift,vibration,audio_vibration/vibration/3-110913-D-7-vib-freqshift.wav
5-257642-A-39-vib-pitchmatch.wav,Glass_Breaking_21,5,39,glass_breaking,257642,A,pitchmatch,vibration,audio_vibration/vibration/5-257642-A-39-vib-pitchmatch.wav
5-193473-A-12-vib-percept.wav,Crackling_Fire_29,5,12,crackling_fire,193473,A,percept,vibration,audio_vibration/vibration/5-193473-A-12-vib-percept.wav
2-70344-A-33-vib-freqshift.wav,Door_Wood_Creaks_21,2,33,door_wood_creaks,70344,A,freqshift,vibration,audio_vibration/vibration/2-70344-A-33-vib-freqshift.wav
1-7974-B-49-vib-percept.wav,Hand_Saw_22,1,49,hand_saw,7974,B,percept,vibration,audio_vibration/vibration/1-7974-B-49-vib-percept.wav
4-209698-A-37-vib-percept.wav,Clock_Alarm_21,4,37,clock_alarm,209698,A,percept,vibration,audio_vibration/vibration/4-209698-A-37-vib-percept.wav
1-57316-A-13-vib-pitchmatch.wav,Crickets_22,1,13,crickets,57316,A,pitchmatch,vibration,audio_vibration/vibration/1-57316-A-13-vib-pitchmatch.wav
1-105224-A-22-vib-percept.wav,Clapping_20,1,22,clapping,105224,A,percept,vibration,audio_vibration/vibration/1-105224-A-22-vib-percept.wav
1-172649-A-40-vib-hapticgen.wav,Helicopter_20,1,40,helicopter,172649,A,hapticgen,vibration,audio_vibration/vibration/1-172649-A-40-vib-hapticgen.wav
5-259169-A-5-vib-percept.wav,Cat_22,5,5,cat,259169,A,percept,vibration,audio_vibration/vibration/5-259169-A-5-vib-percept.wav
1-29532-A-16-vib-pitchmatch.wav,Wind_21,1,16,wind,29532,A,pitchmatch,vibration,audio_vibration/vibration/1-29532-A-16-vib-pitchmatch.wav
3-155570-A-32-vib-percept.wav,Keyboard_Typing_24,3,32,keyboard_typing,155570,A,percept,vibration,audio_vibration/vibration/3-155570-A-32-vib-percept.wav
3-115387-A-47-vib-freqshift.wav,Airplane_24,3,47,airplane,115387,A,freqshift,vibration,audio_vibration/vibration/3-115387-A-47-vib-freqshift.wav
3-105236-A-7-vib-percept.wav,Insects_22,3,7,insects,105236,A,percept,vibration,audio_vibration/vibration/3-105236-A-7-vib-percept.wav
2-120333-A-32-vib-freqshift.wav,Keyboard_Typing_25,2,32,keyboard_typing,120333,A,freqshift,vibration,audio_vibration/vibration/2-120333-A-32-vib-freqshift.wav
3-108791-A-18-vib-freqshift.wav,Toilet_Flush_29,3,18,toilet_flush,108791,A,freqshift,vibration,audio_vibration/vibration/3-108791-A-18-vib-freqshift.wav
1-45641-A-27-vib-freqshift.wav,Brushing_Teeth_23,1,27,brushing_teeth,45641,A,freqshift,vibration,audio_vibration/vibration/1-45641-A-27-vib-freqshift.wav
4-130584-A-4-vib-percept.wav,Frog_28,4,4,frog,130584,A,percept,vibration,audio_vibration/vibration/4-130584-A-4-vib-percept.wav
2-108017-A-24-vib-freqshift.wav,Coughing_28,2,24,coughing,108017,A,freqshift,vibration,audio_vibration/vibration/2-108017-A-24-vib-freqshift.wav
5-197121-B-45-vib-pitchmatch.wav,Train_24,5,45,train,197121,B,pitchmatch,vibration,audio_vibration/vibration/5-197121-B-45-vib-pitchmatch.wav
2-95258-A-1-vib-hapticgen.wav,Rooster_29,2,1,rooster,95258,A,hapticgen,vibration,audio_vibration/vibration/2-95258-A-1-vib-hapticgen.wav
4-108352-A-33-vib-freqshift.wav,Door_Wood_Creaks_22,4,33,door_wood_creaks,108352,A,freqshift,vibration,audio_vibration/vibration/4-108352-A-33-vib-freqshift.wav
2-112213-B-39-vib-freqshift.wav,Glass_Breaking_22,2,39,glass_breaking,112213,B,freqshift,vibration,audio_vibration/vibration/2-112213-B-39-vib-freqshift.wav
3-151255-A-28-vib-freqshift.wav,Snoring_26,3,28,snoring,151255,A,freqshift,vibration,audio_vibration/vibration/3-151255-A-28-vib-freqshift.wav
3-142593-A-38-vib-pitchmatch.wav,Clock_Tick_31,3,38,clock_tick,142593,A,pitchmatch,vibration,audio_vibration/vibration/3-142593-A-38-vib-pitchmatch.wav
5-260011-A-34-vib-freqshift.wav,Can_Opening_25,5,34,can_opening,260011,A,freqshift,vibration,audio_vibration/vibration/5-260011-A-34-vib-freqshift.wav
5-216216-A-13-vib-hapticgen.wav,Crickets_23,5,13,crickets,216216,A,hapticgen,vibration,audio_vibration/vibration/5-216216-A-13-vib-hapticgen.wav
4-154793-A-4-vib-hapticgen.wav,Frog_29,4,4,frog,154793,A,hapticgen,vibration,audio_vibration/vibration/4-154793-A-4-vib-hapticgen.wav
5-244933-A-34-vib-hapticgen.wav,Can_Opening_26,5,34,can_opening,244933,A,hapticgen,vibration,audio_vibration/vibration/5-244933-A-34-vib-hapticgen.wav
3-142605-A-21-vib-hapticgen.wav,Sneezing_21,3,21,sneezing,142605,A,hapticgen,vibration,audio_vibration/vibration/3-142605-A-21-vib-hapticgen.wav
5-260875-A-35-vib-pitchmatch.wav,Washing_Machine_28,5,35,washing_machine,260875,A,pitchmatch,vibration,audio_vibration/vibration/5-260875-A-35-vib-pitchmatch.wav
4-159609-B-14-vib-percept.wav,Chirping_Birds_27,4,14,chirping_birds,159609,B,percept,vibration,audio_vibration/vibration/4-159609-B-14-vib-percept.wav
3-96606-B-49-vib-pitchmatch.wav,Hand_Saw_23,3,49,hand_saw,96606,B,pitchmatch,vibration,audio_vibration/vibration/3-96606-B-49-vib-pitchmatch.wav
1-51035-A-16-vib-pitchmatch.wav,Wind_22,1,16,wind,51035,A,pitchmatch,vibration,audio_vibration/vibration/1-51035-A-16-vib-pitchmatch.wav
3-68630-B-40-vib-pitchmatch.wav,Helicopter_21,3,40,helicopter,68630,B,pitchmatch,vibration,audio_vibration/vibration/3-68630-B-40-vib-pitchmatch.wav
1-51805-G-33-vib-freqshift.wav,Door_Wood_Creaks_23,1,33,door_wood_creaks,51805,G,freqshift,vibration,audio_vibration/vibration/1-51805-G-33-vib-freqshift.wav
1-56380-B-5-vib-pitchmatch.wav,Cat_23,1,5,cat,56380,B,pitchmatch,vibration,audio_vibration/vibration/1-56380-B-5-vib-pitchmatch.wav
4-161103-A-47-vib-percept.wav,Airplane_25,4,47,airplane,161103,A,percept,vibration,audio_vibration/vibration/4-161103-A-47-vib-percept.wav
1-16568-A-3-vib-percept.wav,Cow_25,1,3,cow,16568,A,percept,vibration,audio_vibration/vibration/1-16568-A-3-vib-percept.wav
2-117625-A-10-vib-hapticgen.wav,Rain_23,2,10,rain,117625,A,hapticgen,vibration,audio_vibration/vibration/2-117625-A-10-vib-hapticgen.wav
1-28808-A-43-vib-hapticgen.wav,Car_Horn_26,1,43,car_horn,28808,A,hapticgen,vibration,audio_vibration/vibration/1-28808-A-43-vib-hapticgen.wav
4-154793-A-4-vib-pitchmatch.wav,Frog_30,4,4,frog,154793,A,pitchmatch,vibration,audio_vibration/vibration/4-154793-A-4-vib-pitchmatch.wav
2-78562-B-37-vib-hapticgen.wav,Clock_Alarm_22,2,37,clock_alarm,78562,B,hapticgen,vibration,audio_vibration/vibration/2-78562-B-37-vib-hapticgen.wav
3-119120-E-48-vib-freqshift.wav,Fireworks_26,3,48,fireworks,119120,E,freqshift,vibration,audio_vibration/vibration/3-119120-E-48-vib-freqshift.wav
5-242492-A-3-vib-percept.wav,Cow_26,5,3,cow,242492,A,percept,vibration,audio_vibration/vibration/5-242492-A-3-vib-percept.wav
4-196671-A-8-vib-hapticgen.wav,Sheep_24,4,8,sheep,196671,A,hapticgen,vibration,audio_vibration/vibration/4-196671-A-8-vib-hapticgen.wav
1-17150-A-12-vib-pitchmatch.wav,Crackling_Fire_30,1,12,crackling_fire,17150,A,pitchmatch,vibration,audio_vibration/vibration/1-17150-A-12-vib-pitchmatch.wav
3-132747-A-26-vib-percept.wav,Laughing_16,3,26,laughing,132747,A,percept,vibration,audio_vibration/vibration/3-132747-A-26-vib-percept.wav
3-134699-C-16-vib-percept.wav,Wind_23,3,16,wind,134699,C,percept,vibration,audio_vibration/vibration/3-134699-C-16-vib-percept.wav
4-195305-A-31-vib-pitchmatch.wav,Mouse_Click_25,4,31,mouse_click,195305,A,pitchmatch,vibration,audio_vibration/vibration/4-195305-A-31-vib-pitchmatch.wav
1-101296-A-19-vib-freqshift.wav,Thunderstorm_23,1,19,thunderstorm,101296,A,freqshift,vibration,audio_vibration/vibration/1-101296-A-19-vib-freqshift.wav
2-133889-A-30-vib-freqshift.wav,Door_Wood_Knock_28,2,30,door_wood_knock,133889,A,freqshift,vibration,audio_vibration/vibration/2-133889-A-30-vib-freqshift.wav
3-145577-A-43-vib-freqshift.wav,Car_Horn_27,3,43,car_horn,145577,A,freqshift,vibration,audio_vibration/vibration/3-145577-A-43-vib-freqshift.wav
2-100648-A-43-vib-percept.wav,Car_Horn_28,2,43,car_horn,100648,A,percept,vibration,audio_vibration/vibration/2-100648-A-43-vib-percept.wav
5-263501-A-25-vib-hapticgen.wav,Footsteps_28,5,25,footsteps,263501,A,hapticgen,vibration,audio_vibration/vibration/5-263501-A-25-vib-hapticgen.wav
5-200329-C-8-vib-freqshift.wav,Sheep_25,5,8,sheep,200329,C,freqshift,vibration,audio_vibration/vibration/5-200329-C-8-vib-freqshift.wav
3-105235-A-7-vib-percept.wav,Insects_23,3,7,insects,105235,A,percept,vibration,audio_vibration/vibration/3-105235-A-7-vib-percept.wav
2-79769-A-26-vib-percept.wav,Laughing_17,2,26,laughing,79769,A,percept,vibration,audio_vibration/vibration/2-79769-A-26-vib-percept.wav
3-103401-A-33-vib-pitchmatch.wav,Door_Wood_Creaks_24,3,33,door_wood_creaks,103401,A,pitchmatch,vibration,audio_vibration/vibration/3-103401-A-33-vib-pitchmatch.wav
1-84704-A-39-vib-hapticgen.wav,Glass_Breaking_23,1,39,glass_breaking,84704,A,hapticgen,vibration,audio_vibration/vibration/1-84704-A-39-vib-hapticgen.wav
3-126391-B-27-vib-percept.wav,Brushing_Teeth_24,3,27,brushing_teeth,126391,B,percept,vibration,audio_vibration/vibration/3-126391-B-27-vib-percept.wav
1-22882-A-44-vib-pitchmatch.wav,Engine_19,1,44,engine,22882,A,pitchmatch,vibration,audio_vibration/vibration/1-22882-A-44-vib-pitchmatch.wav
4-167642-A-21-vib-freqshift.wav,Sneezing_22,4,21,sneezing,167642,A,freqshift,vibration,audio_vibration/vibration/4-167642-A-21-vib-freqshift.wav
5-103415-A-2-vib-hapticgen.wav,Pig_25,5,2,pig,103415,A,hapticgen,vibration,audio_vibration/vibration/5-103415-A-2-vib-hapticgen.wav
1-87565-A-29-vib-percept.wav,Drinking_Sipping_24,1,29,drinking_sipping,87565,A,percept,vibration,audio_vibration/vibration/1-87565-A-29-vib-percept.wav
5-160614-B-48-vib-pitchmatch.wav,Fireworks_27,5,48,fireworks,160614,B,pitchmatch,vibration,audio_vibration/vibration/5-160614-B-48-vib-pitchmatch.wav
3-152007-C-20-vib-percept.wav,Crying_Baby_19,3,20,crying_baby,152007,C,percept,vibration,audio_vibration/vibration/3-152007-C-20-vib-percept.wav
3-182710-B-35-vib-freqshift.wav,Washing_Machine_29,3,35,washing_machine,182710,B,freqshift,vibration,audio_vibration/vibration/3-182710-B-35-vib-freqshift.wav
5-262957-A-22-vib-percept.wav,Clapping_21,5,22,clapping,262957,A,percept,vibration,audio_vibration/vibration/5-262957-A-22-vib-percept.wav
1-18074-A-6-vib-hapticgen.wav,Hen_25,1,6,hen,18074,A,hapticgen,vibration,audio_vibration/vibration/1-18074-A-6-vib-hapticgen.wav
4-125825-B-46-vib-pitchmatch.wav,Church_Bells_25,4,46,church_bells,125825,B,pitchmatch,vibration,audio_vibration/vibration/4-125825-B-46-vib-pitchmatch.wav
4-102844-A-49-vib-percept.wav,Hand_Saw_24,4,49,hand_saw,102844,A,percept,vibration,audio_vibration/vibration/4-102844-A-49-vib-percept.wav
3-144891-A-19-vib-pitchmatch.wav,Thunderstorm_24,3,19,thunderstorm,144891,A,pitchmatch,vibration,audio_vibration/vibration/3-144891-A-19-vib-pitchmatch.wav
5-215005-A-32-vib-hapticgen.wav,Keyboard_Typing_26,5,32,keyboard_typing,215005,A,hapticgen,vibration,audio_vibration/vibration/5-215005-A-32-vib-hapticgen.wav
4-181865-A-38-vib-pitchmatch.wav,Clock_Tick_32,4,38,clock_tick,181865,A,pitchmatch,vibration,audio_vibration/vibration/4-181865-A-38-vib-pitchmatch.wav
1-53467-A-47-vib-hapticgen.wav,Airplane_26,1,47,airplane,53467,A,hapticgen,vibration,audio_vibration/vibration/1-53467-A-47-vib-hapticgen.wav
5-250026-B-30-vib-pitchmatch.wav,Door_Wood_Knock_29,5,30,door_wood_knock,250026,B,pitchmatch,vibration,audio_vibration/vibration/5-250026-B-30-vib-pitchmatch.wav
3-243726-A-43-vib-freqshift.wav,Car_Horn_29,3,43,car_horn,243726,A,freqshift,vibration,audio_vibration/vibration/3-243726-A-43-vib-freqshift.wav
4-149940-B-5-vib-freqshift.wav,Cat_24,4,5,cat,149940,B,freqshift,vibration,audio_vibration/vibration/4-149940-B-5-vib-freqshift.wav
3-161500-A-17-vib-percept.wav,Pouring_Water_30,3,17,pouring_water,161500,A,percept,vibration,audio_vibration/vibration/3-161500-A-17-vib-percept.wav
